latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,condition
-1.0773361,-0.56729835,-0.53685737,-0.499073,0.6933949,-1.2526824,-0.7729294,0.72324604,-1.2871664,-0.120271,0.002312094,1.3084674,0.30459195,0.59256977,0.20349494,-0.32650524,0.95001805,0.93995553,1.6247207,0.99080837,1.2544962,0.10187098,0.4850505,-0.3574451,-0.109897666,0.14911993,-0.57723695,0.7987848,-0.62702096,1.2629371,0.883703,-1.5151697,Normal
2.4273233,1.9691713,-1.0317259,0.7122703,0.054669403,1.711678,0.3296019,-0.7665419,-0.4779041,1.602327,-0.3901966,1.1458609,-0.85001725,1.5491644,-0.0063649863,0.9707899,0.026041884,0.16265784,1.0938746,0.58713263,2.6745095,0.08538292,-0.33852535,-0.2011446,0.19350359,0.40125766,-1.4226809,-1.2324235,1.3598248,-0.031345315,-0.27015004,0.8278335,CKD
-0.5646404,-2.3532364,-1.0263598,0.8217647,-0.94804746,-2.850084,0.28573883,1.3022996,-1.5371985,-1.5017277,-0.8192695,0.71354175,0.29200393,-0.40641084,0.81797117,-2.1637065,1.2488497,1.2175847,1.6680713,1.3572849,0.29149896,2.2504852,1.0853698,1.6843226,-1.1208404,0.31452584,0.6749391,2.1422317,-3.3423805,3.3189282,1.4965597,-1.7284641,AKI
-1.601344,0.34597787,0.020374864,1.4588884,0.48631686,0.26952073,-0.8980343,-0.6559674,-0.660314,1.9893837,-0.84297085,0.8968783,1.4650342,0.5709497,0.52262276,0.31729478,-1.4125804,1.1609001,-0.17631978,0.3783887,-0.78771555,-0.7289099,-0.30599344,-1.615335,-0.8989068,-0.89082795,-0.59852195,2.2534614,1.6858909,-0.5259882,1.4933715,-1.2990061,Normal
-0.55798453,-1.0926263,-0.60459745,1.2142982,-0.5230714,-0.76864225,3.755774,-0.21440828,-0.9348958,1.9576293,-2.1513214,2.8512754,1.1906856,0.27177405,3.1834197,-0.6318288,0.94430953,0.90095884,-0.6222769,0.73028976,1.8897033,1.6889942,0.2625159,1.9398317,-3.0194094,-2.0432158,-0.15259297,2.430505,0.8648003,1.6313396,2.3898644,-2.2455764,CKD
-1.04757,-0.30226398,1.2910746,-0.99691385,1.9495357,-0.9657625,-0.3561794,1.2845427,-0.08065008,-0.021512926,2.4016526,0.63519734,-0.49273735,0.5017429,-1.2953386,0.66611576,0.21936306,0.70871884,1.5147609,2.4490244,1.7833269,-0.98607033,0.08408797,-1.1617849,-0.35012886,-1.3154906,0.3075018,-0.6070787,-0.4451118,-0.6828148,0.51180893,0.37471944,Normal
1.5022107,0.6910387,-1.198006,1.0234473,-0.55026513,0.6920592,-0.40403008,-0.4026716,0.45525193,0.8786574,-0.85937124,0.4097246,0.07135555,0.87829375,-0.5122093,-0.10421735,-0.41783074,0.23579472,0.54912955,0.30729318,0.36641833,0.2221394,-0.25400877,-0.3669145,0.14685898,0.47146273,-0.35294116,-0.04217256,0.24442904,0.26250175,0.02414164,0.59926754,AKI
0.97586244,0.05576747,-1.597484,0.7392022,-0.47098923,0.08336493,-0.36587933,0.09832978,0.554859,0.0968982,-1.0585418,0.71552205,-0.22089055,0.5980327,-0.31568724,-1.0688343,0.32874593,0.081761956,0.79266757,0.14655323,0.47893628,0.64525676,-0.0047718734,0.45852068,0.032521658,1.3726315,0.17978412,0.45167303,-0.80795205,1.2474679,0.5128141,0.06744285,AKI
-0.8761268,1.9566076,0.75785816,0.20219283,0.6165551,1.4948244,-1.920424,-1.7641064,-1.8964995,1.279308,-0.12145909,1.2307966,0.5688339,0.018944291,0.44226882,0.6688917,-1.3306848,0.59903926,1.4824203,0.42723978,1.200933,-1.0661566,0.40369785,-2.1387646,1.1546692,-0.01070033,-1.8028699,0.82555175,2.2790935,-0.6538867,-0.20159113,-1.1609038,Normal
-0.56157553,1.3151066,-0.05167705,0.7989227,-0.2016652,1.0324343,-1.9251988,-1.7379003,-1.2672338,1.0907197,-0.78766274,0.9601888,1.489812,0.0019665416,0.07773304,0.12845223,-1.7938683,0.7481768,1.1699445,0.22588778,-0.06737763,-0.4841532,0.20672482,-2.0678189,0.712448,-0.20843077,-1.0725495,1.394781,1.7322633,-0.42248952,-0.12211185,-1.1137937,Normal
1.8162013,4.643153,-0.19055513,3.2148366,2.2583983,3.7282066,-1.3311296,-2.4219706,-0.94740963,5.1323547,-0.47765195,1.7731739,0.057174854,2.6100242,-0.46744135,3.296954,-2.5939653,1.1924778,0.6431332,1.739013,2.7686145,-2.2830575,-2.0901854,-3.8578541,0.24083054,-0.81246406,-2.7928421,0.038679942,4.943105,-2.5277617,0.7549089,1.520848,Normal
1.3332906,1.7305975,-0.51638436,0.9225017,-0.062245376,1.5056157,-0.3780987,-1.0704616,-0.8115163,1.4132073,-0.64128256,0.7991783,-0.43735233,0.90492785,0.42792377,0.4985808,-0.57098365,0.12256953,0.98502153,0.18518575,1.586098,-0.07379018,-0.027572908,-0.583795,0.6021705,0.44410133,-1.4164943,-0.30342174,1.465594,0.014541652,-0.3061599,0.20355794,CKD
0.36240596,-1.6029842,-1.6432418,0.9743916,-1.0563546,-1.7370452,0.1460774,0.89530736,-0.1595228,-0.7285652,-1.4253172,1.0395252,0.6302829,0.16015512,0.22220051,-1.8921046,0.92845464,0.7159155,1.3263999,0.91597664,0.13942473,1.5362501,0.3234806,1.137357,-0.832899,0.6176247,0.58899236,1.5982401,-2.5703397,2.3222187,1.2148861,-0.82279825,AKI
0.19190787,0.017354153,-0.6498141,-0.7976776,0.38303065,-0.6409478,-0.8330854,0.86553293,-0.55702704,0.07182022,-0.2706644,1.3773512,0.58097404,0.59145355,-0.5799713,-0.008411352,0.7324861,1.0593665,1.7548456,1.1745251,1.471776,-0.089644775,-0.049632445,-1.0298204,0.33197337,0.284186,-0.95440376,0.035974354,-0.46114022,0.31784606,0.34491634,-1.122871,Normal
-0.70738024,-1.1453273,-1.1824672,0.6308587,-1.2768095,-1.0575376,-0.37190783,-0.36980972,-0.8518781,-0.68417567,-1.2247807,0.7177054,0.3595849,-0.45831075,0.9905681,-2.0199654,0.13788395,0.24599923,1.1638044,-0.16547394,-0.29302987,1.6975868,1.1534775,1.2847669,-0.5492392,1.0236568,0.43558136,1.8727655,-1.5576164,2.455382,0.92588013,-1.6614114,AKI
0.18535924,-0.4898697,-0.77180254,-0.8637324,0.5778337,-1.2117875,-0.26127192,1.2740986,-0.3677976,-0.0013025254,0.13913795,1.4292008,0.56714475,0.75314796,-0.59742504,0.0033504479,1.0979557,1.0703824,1.5804472,1.4365431,1.6041557,0.027839638,-0.18881263,-0.7843499,-0.06973971,-0.30915278,-0.49875718,-0.135232,-0.82723475,0.43736672,0.4777813,-0.81048167,Normal
-1.4934325,-3.637111,-0.19612283,4.558837,-2.6111457,-4.0267572,6.417807,1.5358237,-0.9561013,2.395001,-4.7461214,4.1571984,2.2776504,-0.8391632,4.7999606,-2.1584523,1.1272519,3.8420956,-2.3616233,3.6785371,1.299348,3.9666538,-0.19302966,3.9240224,-7.245514,-3.9649234,0.37476715,7.793488,-2.292636,3.7167356,6.8691487,-4.292714,CKD
-0.076664835,0.034442507,-1.5300199,0.46147272,-0.24733606,0.08516572,0.14488503,-0.47078174,-0.7050354,0.1995109,-1.0352719,1.415101,-0.4677009,0.69720286,1.1442074,-0.93708754,0.5350714,-0.035959527,0.8902134,-0.042981368,1.208141,0.8833648,0.578571,0.9670958,-0.16720483,1.1643211,-0.15916897,0.74510264,-0.0829452,1.9073646,0.66577065,-0.8372743,AKI
-1.6657223,0.31335476,-0.5847087,0.1934544,-1.8801662,0.4543452,-1.817526,-2.08061,-2.4583807,0.45433044,-1.9545696,1.5757672,2.1041224,-1.1029581,1.5720023,-1.5932769,-1.6259453,0.6196452,1.722609,-0.7005105,-0.66316533,1.0867479,1.1208816,-0.6642027,0.35629845,0.5661296,-0.8431316,2.708241,0.9389153,1.1634357,0.013372272,-3.3892796,CKD
-0.4600758,-1.5026779,-0.98352957,0.6933573,-0.33700594,-1.7368828,0.8862007,0.84788895,-0.9949814,-0.735654,-0.24534026,1.0845677,0.15031414,0.096213974,0.94644374,-1.4330344,0.9818333,0.7831807,1.1016674,1.0292217,0.8256321,1.3776047,0.7677542,1.3783813,-1.095332,-0.32119632,0.81986785,1.4556661,-1.9141858,2.5587616,0.9967192,-0.653062,AKI
-1.0566225,0.17340477,0.13512559,-0.92103094,0.7755963,-0.44881624,-1.4484367,0.043349594,-1.328621,0.31907064,0.06263694,1.5002419,0.91391087,0.19550784,-0.012736954,0.22746317,0.22061558,1.166005,1.9092824,0.97963434,1.3658767,-0.68879277,0.64260584,-1.6557379,0.4884505,-0.22463465,-1.4625187,0.60856104,0.416079,0.16445255,0.47790277,-1.7942362,Normal
0.14670792,-0.13345504,-0.27340043,-0.9872639,0.8435536,-0.8290853,-0.38365588,1.0927045,-0.31826994,0.02634105,0.6115548,1.1730708,0.16884716,0.57417065,-0.7651823,0.23900817,0.81519717,0.87924635,1.6085182,1.4937844,1.8304096,-0.19012111,0.07358533,-0.8731316,0.08969698,-0.42726737,-0.60310787,-0.5434822,-0.53176343,0.088851415,0.35286006,-0.4601755,Normal
-2.9265833,0.6113918,1.0819932,-0.49443197,2.4118977,-0.4847472,0.30046153,0.075144395,-2.2161381,1.2618564,0.997506,1.3829819,-0.90340066,0.5199703,1.7332934,0.5802685,0.47916237,0.9427269,0.6418528,1.183951,2.208925,-0.81458175,0.6177056,-0.52540994,-0.6195793,-0.6508069,-0.5789156,1.2793022,1.6601909,0.7488721,1.7289685,-1.9165157,Normal
1.2085475,0.07746151,-1.9305545,0.47363672,-0.63599795,0.07381441,0.08152891,0.28183013,0.6076079,0.02096317,-1.3425517,1.259825,-0.3019484,0.8966222,-0.07060317,-0.98170304,0.7849307,0.054093756,0.88413244,0.2669131,0.93898517,0.8082737,-0.2941646,0.714065,0.020619355,1.5392976,0.060510606,0.26105595,-0.8964082,1.2512721,0.5982884,-0.191807,AKI
-0.12292223,6.910759,0.41986236,6.9131613,3.9952428,6.007388,-0.9619808,-4.9628377,-3.08603,10.379338,-3.1092155,2.8923225,2.180121,3.0323534,1.3045443,4.674966,-5.75276,2.43827,-1.1478943,1.6665883,1.1925145,-3.8040752,-4.3561754,-7.029618,-1.1390381,-2.166285,-3.6927857,3.5169127,9.93044,-4.8204045,2.8493264,0.12127515,Normal
0.5089263,-0.89492077,-1.2772129,-0.3881116,-0.16882974,-1.2082933,0.028979637,0.8938081,-0.6122481,-0.45944762,-0.72833586,1.3319156,0.7018646,0.42910334,0.013820954,-1.0398897,1.1162015,0.6367207,1.8215374,0.9614583,1.1628933,1.0433016,0.1841197,0.18578348,-0.09703604,0.28839552,-0.09214168,0.2078617,-1.5030612,1.435782,0.2599425,-0.96483374,CKD
-0.68619615,7.469823,0.5880556,6.973705,2.3709068,6.6555686,-4.2171087,-6.4854126,-3.5045924,8.96412,-3.8146265,2.6727488,2.8225129,1.9620842,0.30700928,3.4707341,-6.971773,2.0077968,0.090802774,0.91031057,0.05776825,-3.653964,-3.658947,-7.994181,0.6398227,-0.7803447,-4.0022907,4.627858,9.643372,-5.1004715,1.977541,-0.9783561,Normal
6.5552125,9.627653,2.8770766,5.833303,5.217712,10.100934,2.8566291,-4.4444036,0.88387036,8.971363,2.8649473,0.38640088,-7.4760194,4.473739,-1.7440579,5.683838,-3.3285735,-3.281803,-1.5601467,2.691743,8.635418,-1.7450619,-2.9754732,-0.2800902,-1.262314,0.31318274,-0.5996459,-5.9129395,8.859445,-4.5557375,-0.40288755,8.540191,CKD
0.16608442,-0.7794825,-1.4072503,0.23964535,-0.6155287,-0.7403036,-0.27144793,0.12612104,-0.5390993,-0.5833305,-1.1584046,0.95926416,0.33659455,0.13061082,0.35790223,-1.5886238,0.5938695,0.13810991,1.4513627,0.21818854,0.46801028,1.3120856,0.49852782,0.7808315,-0.07225808,1.0617766,0.20020407,0.80495834,-1.4088713,1.9057653,0.41275835,-1.0964997,AKI
0.5506318,-0.78365225,-1.8890245,0.6775668,-0.56965804,-0.77914894,-0.15843901,0.52105826,0.13435782,-0.5658553,-1.2484612,1.0731243,-0.1589095,0.5047821,0.048008595,-1.760038,0.9346676,0.09032895,1.2680222,0.46132606,0.64568955,1.2011359,0.14758632,1.1000819,-0.18555489,1.5999894,0.5891876,0.86264575,-1.8860614,2.1458538,0.8631629,-0.53502345,AKI
-0.02174674,0.34879467,-1.1539232,0.7554925,-1.3491796,0.67802423,-0.8372893,-1.4131709,-0.71082646,0.06882313,-1.4470129,0.69120216,0.43237448,-0.4329411,0.6421785,-1.4568661,-0.78328305,-0.16490713,0.9235859,-0.6410671,-0.26294476,1.0260341,0.62152404,0.30439273,0.32870704,1.1502305,-0.14844517,1.2137446,0.17531855,1.2239044,-0.0016217288,-1.0820007,AKI
0.8055565,0.31584367,-1.0067564,0.24047838,-0.6837595,0.42294303,0.0070286365,-0.6546292,-0.5626996,0.47920412,-1.0303401,0.7661622,0.5483055,0.3248995,0.36065307,-0.376974,-0.2934766,0.21462302,0.8701637,-0.11107626,0.4216575,0.7688076,0.2006109,-0.050301395,0.050448637,0.036879852,-0.6112711,0.038242593,0.3080328,0.49535787,-0.24249107,-0.4537223,CKD
-0.5921558,0.012131184,-1.002952,0.31185699,-1.5101784,0.1069073,-1.1414757,-1.1779882,-1.3894575,-0.2533082,-1.5490664,0.9543621,0.92276496,-0.63274956,0.9319127,-1.6104344,-0.6375525,0.16933365,1.4814056,-0.4557058,-0.22575398,1.2103086,0.84840333,0.1415412,0.40693107,1.1152046,-0.37203357,1.7217838,-0.067540124,1.4921023,0.14509192,-2.151417,AKI
-3.1345408,-3.1788712,0.5406232,2.5278044,-1.9922763,-3.8588586,1.1995028,0.061938867,-2.7532957,-0.5713112,-1.789593,0.8206272,-0.021334209,-2.2678993,3.3041086,-3.8228106,-0.13969274,2.3824236,0.24137855,1.5527475,-0.39124763,4.061224,2.564051,3.347429,-3.62691,-0.18195312,1.2901837,6.399399,-3.6352675,5.1341476,4.4663353,-3.8979106,AKI
0.39930004,-0.6664489,-1.2460457,-0.5998098,0.04951442,-1.0516211,0.13612068,0.85501,-0.5043403,0.09681179,-0.6298173,1.7506632,0.97677225,0.74886805,0.03833408,-0.37336862,1.0735914,0.88725495,1.5606918,1.0358391,1.463255,0.5488417,-0.055404797,-0.32735562,-0.30337048,-0.24937463,-0.51409197,0.10130246,-0.8176047,0.85116774,0.34003076,-1.0247545,CKD
-0.33016515,-2.384159,-0.9342617,1.0320385,-0.60342926,-2.5112405,0.48287722,1.4552327,-0.74503595,-1.7514696,-0.32907033,0.53772646,-0.17946641,-0.41526303,0.30872044,-2.5767727,1.1706777,0.7546031,1.6324657,1.4730707,0.25562632,2.1308432,0.93039924,1.8622317,-0.9608099,0.5470516,1.7079121,1.7360966,-3.7241268,3.5329466,1.236869,-0.56682366,AKI
-1.8206507,-2.3308122,0.5556588,-0.08725101,0.8603105,-3.1853497,0.5347666,2.3428442,-1.5122049,-1.347397,1.5428851,0.8248499,0.07897478,-0.17469837,-0.027123272,-1.3356616,1.1250256,1.8368465,1.7592545,2.944852,0.92099684,0.82628137,0.72461617,0.45914882,-1.3522797,-1.351965,1.4408474,1.5448239,-2.8527918,2.1735373,1.405598,-0.7729476,Normal
-0.088309795,-1.830133,-1.0807171,0.41748813,-0.77859676,-2.0758042,-0.19774525,0.9950009,-0.8500614,-1.3719045,-0.9604047,0.60176283,0.4052228,-0.36108458,0.17467502,-2.1879272,1.0166125,0.6063513,1.7980542,0.9091898,0.1775249,1.8887773,0.7861356,1.1797221,-0.40232205,0.83319515,0.6108609,1.4050382,-2.8976119,2.6037636,0.9451404,-1.3395369,AKI
0.45661384,0.2298377,0.087479964,-0.746565,0.8577774,-0.28094426,-0.49277854,0.7916429,0.057010576,0.28324455,0.9244261,0.95506334,-0.18998541,0.69789773,-1.0894909,0.4159665,0.36443344,0.6393221,1.5114537,1.5957203,1.8788073,-0.4367361,0.08302972,-1.0005391,0.21419686,-0.33266345,-0.53457004,-0.8673036,-0.29589772,-0.26858908,0.12823325,0.19655317,Normal
-0.13400564,-2.5986555,-1.4810919,1.2929502,-1.6223555,-2.7032335,0.3659358,0.9657339,-0.81019455,-1.4991219,-1.7204846,0.9808036,0.6113204,-0.47537816,0.72500545,-2.810448,1.1090529,0.9623885,1.6491176,1.2082164,-0.10372236,2.559035,1.1085593,1.9828081,-1.332059,0.6560574,0.8626533,2.4903557,-3.7473412,3.5811968,1.759406,-1.6336459,AKI
-1.9644084,-1.7842064,0.21371338,-0.37346122,0.14581975,-2.4036458,-1.32662,1.0212771,-1.5360235,-0.78476876,-0.06881132,0.95437586,1.1889898,-0.26670018,-0.077284046,-1.1741244,0.6970265,1.6488822,2.1359763,1.6471089,0.3451562,0.4772877,1.0621275,-0.4706468,-0.6109486,-0.24837925,-0.37993017,2.104299,-1.9386722,1.8500667,1.5302262,-2.301637,Normal
0.17053886,-1.6665521,-0.99238074,-0.42775404,-0.23994628,-2.1006198,0.02597076,1.3851594,-0.9490596,-0.8090767,-0.5811837,1.2023981,0.94520736,0.105941474,-0.06411914,-1.2736875,1.3540798,1.0663961,2.0789554,1.4213213,1.0712495,1.3478482,0.48431736,0.30944166,-0.42875722,-0.0804774,-0.0717613,0.6031001,-2.3101962,1.8221004,0.6316731,-1.3165145,CKD
-0.18675576,-0.21291456,-1.1402411,0.16415401,-0.5207651,-0.14164019,-0.12682214,-0.35060722,-0.85661954,-3.579259e-05,-0.9779759,1.074879,0.27501148,0.28581527,0.8716948,-0.86303824,0.22882335,0.1715377,1.0305036,-0.20210777,0.54188305,0.90908754,0.620962,0.4684103,-0.106752135,0.5477854,-0.27179897,0.70332575,-0.23994304,1.3372728,0.29676613,-1.100095,CKD
-0.05253972,-1.1916149,-1.1132559,0.23074345,-0.026006773,-1.3636184,0.29299533,0.9582765,-0.5237902,-0.797812,-0.2514445,0.96560407,0.07581842,0.27682868,0.24263018,-1.4172964,1.0914623,0.3320779,1.3494205,0.8341028,0.87773913,1.165709,0.39783543,0.99354583,-0.44384715,0.3245384,0.8314251,0.6617736,-1.8644264,2.1068132,0.56719744,-0.49661136,CKD
-0.6719103,-1.5268328,-1.0467362,0.6946128,-0.39389357,-1.9617299,0.053274393,0.87344354,-1.2483267,-0.96713233,-0.46523273,0.8088985,-0.19807678,0.07013528,0.76385444,-1.6471325,1.1358861,0.7623733,1.3130741,0.95474946,0.6117128,1.4867301,0.86529577,1.4172525,-0.7792639,0.61234534,0.574331,1.7011586,-2.2564774,2.78178,1.3679941,-1.3260957,AKI
0.9345834,-0.809376,-1.4425484,-0.6311483,-0.054244466,-1.1316583,0.3734959,1.1029222,-0.3560846,-0.30305833,-0.67794347,1.5596042,0.7650156,0.6477924,-0.1337721,-0.7528887,1.2975438,0.6850253,1.7698417,1.0600499,1.5385505,1.0116816,-0.09030306,0.1283272,-0.18279362,0.025300965,-0.1766605,-0.23517007,-1.3787348,1.1639937,0.14417082,-0.7082418,CKD
-0.81062436,-0.8802282,0.2840538,-1.0485536,1.4361131,-1.5841879,0.35882312,1.4466864,-0.743334,-0.50054586,1.628396,1.0527278,-0.023907848,0.25671694,-0.38638502,-0.18563151,0.99324286,0.6900526,1.69779,1.8755107,1.7888321,0.0656921,0.3521995,-0.32685876,-0.5222799,-1.2849339,0.50281495,-0.29365402,-0.91183686,0.5920983,0.40774584,-0.32444707,Normal
0.7295409,-0.30923688,-1.3864429,0.1344552,0.051476568,-0.4199942,0.39960554,0.6715057,0.23946238,-0.40774077,-0.39007467,1.1001209,-0.4627296,0.7235799,0.05680853,-0.98297006,0.9978476,-0.014428176,1.0928546,0.5844092,1.2716217,0.915235,-0.01702287,0.8631782,-0.16220626,0.8725562,0.546155,-0.026993928,-1.1578804,1.5770401,0.3713596,-0.03049323,AKI
0.5199937,1.7473845,-1.3869275,1.4807799,0.7704787,0.6765468,-0.71415263,-0.8460416,-1.3069386,3.1528046,-0.94431716,2.0956035,2.1549797,1.8778714,0.01696799,2.3908877,-1.2891443,2.4822927,1.001581,1.5206202,1.2120563,-1.462542,-1.7496849,-3.4294996,-0.3304124,-1.7477741,-2.281687,1.0708448,2.504155,-1.6581615,1.1428728,-0.91946656,Normal
-0.7523727,-2.553822,-0.30971894,1.3689779,-0.05335804,-3.0317504,2.1333091,2.0234816,-1.3356309,-2.414344,0.8667774,0.814379,-1.439907,-0.61658764,0.57659096,-3.0005543,1.3621703,0.84971595,1.6000109,2.708612,1.0199776,2.5551999,1.1086788,2.8535588,-1.8941073,-0.084088884,3.1370509,1.6544955,-4.4553585,4.173888,1.3729416,0.37300262,AKI
-1.2115972,-0.57066554,-0.40994218,-0.7290935,0.83105284,-1.3332338,-0.7213199,0.7392219,-1.4553387,0.046095446,0.16801752,1.4405082,0.5390616,0.5771353,0.25357357,-0.08774841,0.9553966,1.122852,1.6974864,1.0615935,1.4462607,-0.067404225,0.54381764,-0.63964283,-0.21996298,-0.29080933,-0.8260489,0.7572375,-0.38945028,1.0132375,0.8402457,-1.6870925,Normal
0.25766712,-0.039576247,-0.8673955,0.047361042,0.39070505,-0.6193802,-0.29653198,0.7509463,0.26896927,0.75536823,-0.02816306,1.1678237,0.58163655,1.1967134,-0.6091314,0.5547076,0.43242452,1.1004919,0.6664543,1.2327462,0.85183686,-0.50396633,-0.59792364,-1.0120423,-0.35658312,-0.49468684,-0.5147641,0.25015712,-0.13175566,-0.081065506,0.8111145,-0.25919434,Normal
-1.4694438,-2.1105313,-0.48767334,0.14801268,-1.5050546,-2.52603,-0.75720644,0.15872176,-2.0461044,-1.1550562,-1.1661497,0.75711685,1.4038799,-1.0190127,1.0093262,-2.246896,0.23808464,1.2648716,2.0153995,0.76692337,-0.5212668,2.123551,1.7407678,0.7306446,-0.79341346,0.112800404,-0.0113120545,2.7276647,-2.4037056,2.8911428,1.301597,-2.9543197,CKD
1.6888216,1.0271153,-0.88795066,1.1144024,-0.676903,1.126969,-0.55022085,-1.084228,0.056675572,1.1917775,-0.9332745,0.38370663,0.7250027,0.83073825,-0.5433453,0.13385272,-1.2145016,0.21599548,0.7233876,0.23471865,0.28968725,0.2994011,-0.25618148,-0.9195303,0.3631153,-0.07203496,-0.55702627,-0.1842168,0.9040072,-0.27744627,-0.50342256,0.5164247,CKD
0.31365022,-0.26144576,-1.1580399,-0.4140754,-0.515051,-0.36349288,-0.37376115,0.08103529,-0.86581963,-0.39017832,-1.0334172,1.2529095,0.67125344,0.08523171,0.26986706,-1.0879619,0.5204714,0.30631948,1.7118504,0.30527925,0.82642245,1.0387638,0.369246,0.04546194,0.33547845,0.7309776,-0.44037783,0.28377038,-0.6743395,1.1361774,-0.05320797,-1.3926544,CKD
0.89725167,0.09668824,-0.9886091,1.6745598,0.099138916,0.58668655,-0.07537754,-0.042728934,1.1801032,1.543248,-0.7183111,0.5177567,0.57988626,1.175413,-0.49328938,0.09469706,-0.66631055,0.61156607,-0.4062748,0.7745762,-0.2073092,-0.3711776,-0.8068281,-0.78677523,-0.6815393,-0.26191235,0.24827352,0.68070465,0.4528738,0.013848849,0.99801284,0.91432744,AKI
-4.52468,-5.6258407,1.1734254,2.3860703,-1.446162,-7.892502,3.2471998,2.687426,-6.2860446,-1.4157084,-0.7549361,1.656042,0.4439585,-2.5548754,4.653624,-3.9574814,1.7756559,5.407252,1.2885215,4.706885,1.2871444,5.492716,3.2991834,3.9522831,-5.554415,-2.8729382,0.847063,8.367647,-5.8134313,6.9753947,5.968624,-6.00502,CKD
-1.0544348,-0.24529201,-0.5626362,-0.13021731,-0.6231177,0.08235084,-0.0516619,-0.9792453,-1.4154391,0.3846228,-0.83436155,1.3379401,0.5806676,-0.114914484,1.6526234,-1.0084428,-0.22569273,0.17839879,1.0081844,-0.36816674,0.55617553,0.9301531,1.1437333,0.52969164,-0.25808147,0.34579515,-0.16972116,1.1895726,0.44813725,1.7798355,0.36447433,-1.7424765,CKD
-0.53746843,-0.62058794,-0.6697459,-0.031238802,-1.1241244,0.099410556,1.043141,-1.1557504,-1.1275964,0.29654992,-1.4952796,1.4439749,0.9089522,-0.2940976,1.8898958,-1.251636,-0.1074384,-0.08405575,0.56219596,-0.6717548,0.44309568,1.7384195,0.979459,1.3606963,-0.944066,-0.10407177,-0.008408142,1.0791426,0.31982127,1.6265181,0.36631224,-1.8150222,CKD
1.1052033,-0.39512336,-1.9447895,0.49645492,-0.43245292,-0.77493155,0.02433281,0.900995,0.45837405,0.2261222,-1.1455699,1.3495619,0.51542467,1.0590478,-0.3392173,-0.6319918,0.86856735,0.689677,1.0056154,0.85322034,0.6802115,0.48658112,-0.5890431,0.07777251,-0.3057853,0.597887,0.0066615045,0.50625825,-1.1963875,1.0531727,0.6795853,-0.18825129,AKI
-5.295096,-1.5126913,1.3058386,-0.6381603,-1.0791372,-2.3488133,-2.5812702,-1.0682399,-3.8063536,0.40165374,-1.2271029,1.8573432,3.007138,-1.7010529,2.090421,-1.5601101,-1.2086571,2.7660758,2.06357,0.43111476,-0.972908,0.95458513,2.39901,-1.3129239,-1.2852763,-0.77175,-1.3510013,5.5875645,-0.012707744,1.9394108,2.4523919,-6.177386,Normal
0.019829571,-0.9973392,-1.003881,-0.60371786,-0.82114565,-0.88246393,0.07320167,-0.20092706,-1.2851725,-0.3492775,-1.1270943,1.3196654,1.64007,-0.23844792,0.7282409,-1.153593,0.34780562,0.53327125,1.7661608,0.15678795,0.5500423,1.4870362,0.8478967,0.20804867,-0.32620737,-0.38929677,-0.4875468,0.5529576,-0.73323625,1.3144592,-0.13907874,-1.7827073,CKD
0.12362179,-2.093395,-0.8559276,-0.2256909,-0.6111576,-2.413289,0.2262283,1.4136723,-1.0891377,-1.293244,-0.6683023,0.9158419,1.037987,-0.37524384,0.087110154,-1.816082,1.2888356,0.9654516,2.1683197,1.3624243,0.6610409,1.8786836,0.756873,0.80248743,-0.5368784,-0.120734274,0.29865113,0.8718539,-2.8886871,2.21806,0.63111687,-1.3873484,CKD
0.24099143,-0.84619325,-1.458718,1.3953054,-0.7571865,-0.64661473,1.8221837,0.39590967,0.6079821,0.42353562,-1.3916928,1.8489558,-0.054601286,0.775841,1.2577959,-0.86661977,1.141659,0.44980663,-0.14387444,0.89117867,1.0862511,0.9777402,-0.13950457,1.6847241,-1.5773128,0.07487969,0.509094,1.6208816,-0.82401544,1.8638201,1.824852,-0.4941762,AKI
-1.542377,-2.871117,0.5770643,-0.2630113,0.8185942,-3.757221,0.8222074,2.7142015,-1.917645,-1.7397509,1.670728,0.9234812,0.031405836,-0.5097949,-0.08682171,-1.8291912,1.4884764,1.9702514,2.342537,3.5048442,1.2713143,1.3573811,1.0435221,0.6870763,-1.4721049,-1.5081432,1.6075159,1.3473364,-3.60036,2.6845102,1.366423,-0.6787801,Normal
0.041357193,0.9563812,-0.10017024,1.2759404,0.10227923,1.9786154,1.8180727,-1.5953871,-0.24421641,0.88868713,-0.724463,0.7140732,-2.1482637,-0.21527496,2.118382,-0.9331006,-0.07460068,-1.6023,-0.6249869,-0.7253235,1.4287663,1.16382,0.51569414,2.3593552,-0.41474286,1.5582339,0.6549504,0.15591818,1.3454365,1.6455979,0.6709761,-0.014710795,AKI
