cell_type,gene,class,importance,n_cells_used_for_importance,mean_expr_AKI,mean_expr_CKD,mean_expr_Ref,target_minus_others_mean,abs_target_minus_others_mean,combined_score
EC,MPZL2,AKI,0.007340686,400,0.21094456,0.12741043,0.15554334,0.06946767866611481,0.06946767866611481,0.0005099404113812697
EC,LMCD1,AKI,0.018894263,400,0.28178915,0.31344277,0.30382612,-0.026845291256904602,0.026845291256904602,0.0005072219828999858
EC,SUMO3,AKI,0.029460091,400,0.2379862,0.20972584,0.30047774,-0.017115585505962372,0.017115585505962372,0.0005042267089859498
EC,GSTP1,AKI,0.020846795,400,1.3535414,1.1940988,1.5613346,-0.02417534589767456,0.02417534589767456,0.0005039784870108921
EC,MAST4,AKI,0.023167737,400,0.17226203,0.15553354,0.14558889,0.021700814366340637,0.021700814366340637,0.0005027587561997615
EC,ADAM17,AKI,0.008406871,400,0.17918636,0.19038603,0.28757674,-0.05979502201080322,0.05979502201080322,0.000502689036393833
EC,ANXA6,AKI,0.044413723,400,0.15355438,0.15229025,0.17742167,-0.011301584541797638,0.011301584541797638,0.0005019454458830563
EC,MACF1,AKI,0.01947195,400,0.8330433,0.7843559,0.9332683,-0.025768816471099854,0.025768816471099854,0.0005017691272475311
EC,PTBP2,AKI,0.012705612,400,0.17538504,0.1513931,0.12055142,0.03941278159618378,0.03941278159618378,0.0005007635106581004
EC,STUB1,AKI,0.024295244,400,0.2726651,0.27016887,0.31637052,-0.020604580640792847,0.020604580640792847,0.0005005933217255842
EC,RNF11,AKI,0.03730556,400,0.21627232,0.21775006,0.24160978,-0.013407595455646515,0.013407595455646515,0.0005001778562301051
EC,TMF1,AKI,0.010841532,400,0.12826192,0.13690463,0.21188459,-0.046132683753967285,0.046132683753967285,0.0005001489523575042
EC,PDLIM2,AKI,0.024534345,400,0.14775811,0.15725514,0.17893422,-0.020336568355560303,0.020336568355560303,0.0004989443775045288
EC,CCDC69,AKI,0.02237102,400,0.16996585,0.1907384,0.1936944,-0.022250548005104065,0.022250548005104065,0.0004977674581727043
EC,JTB,AKI,0.012466422,400,0.27262875,0.2732631,0.35171884,-0.039862215518951416,0.039862215518951416,0.0004969392117616933
EC,HES4,AKI,0.03654258,400,0.38857874,0.36290622,0.44144636,-0.013597548007965088,0.013597548007965088,0.00049688947951676
EC,GANAB,AKI,0.02200063,400,0.2079637,0.16790086,0.20290767,0.02255944162607193,0.02255944162607193,0.0004963219159235532
EC,XRN2,AKI,0.018979143,400,0.19361849,0.18863937,0.25089693,-0.026149660348892212,0.026149660348892212,0.0004962981523498611
EC,ZNF451,AKI,0.014131994,400,0.14580613,0.16395177,0.19783153,-0.035085514187812805,0.035085514187812805,0.0004958282755212623
EC,SUPT4H1,AKI,0.014437582,400,0.16425252,0.17493337,0.22206905,-0.03424869477748871,0.03424869477748871,0.0004944683510182402
EC,C5orf24,AKI,0.0061851824,400,0.26476803,0.30203038,0.38728312,-0.079888716340065,0.079888716340065,0.0004941262798881102
EC,PAFAH1B2,AKI,0.017825872,400,0.18191645,0.21936211,0.19981949,-0.0276743546128273,0.0276743546128273,0.0004933194948748554
EC,BRI3,AKI,0.0044922885,400,0.87213236,0.88025105,1.0834138,-0.10970008373260498,0.10970008373260498,0.0004928044197047843
EC,RBPMS,AKI,0.018202186,400,0.18987471,0.20424494,0.22954226,-0.027018889784812927,0.027018889784812927,0.0004918028474012459
EC,NAA20,AKI,0.0138110425,400,0.16480145,0.17408344,0.22671089,-0.035595715045928955,0.035595715045928955,0.0004916139344678383
EC,ACP1,AKI,0.016856754,400,0.13328214,0.13405153,0.19074921,-0.029118232429027557,0.029118232429027557,0.0004908388867558705
EC,ARHGAP18,AKI,0.008264172,400,0.13174963,0.15277103,0.22942072,-0.05934624373912811,0.05934624373912811,0.0004904475593402596
EC,ZEB2,AKI,0.0061203013,400,0.13449325,0.19618075,0.23258407,-0.07988916337490082,0.07988916337490082,0.0004889457518512733
EC,MRPL52,AKI,0.04452819,400,0.32107633,0.2857397,0.37837344,-0.010980233550071716,0.010980233550071716,0.0004889299262730851
EC,MAPK1IP1L,AKI,0.023009622,400,0.18467592,0.18591547,0.22589584,-0.021229736506938934,0.021229736506938934,0.0004884882221525694
EC,DARS,AKI,0.050719842,400,0.14701642,0.1526799,0.16058862,-0.009617842733860016,0.009617842733860016,0.000487815466869157
EC,RAB11A,AKI,0.0071394783,400,0.5747268,0.52053547,0.7654631,-0.06827247142791748,0.06827247142791748,0.0004874298312830816
EC,PARP9,AKI,0.030176409,400,0.18687405,0.14942114,0.1920549,0.01613602787256241,0.01613602787256241,0.00048692737008410036
EC,RPRD1A,AKI,0.015760198,400,0.13094325,0.120118916,0.20355333,-0.03089287132024765,0.03089287132024765,0.0004868777760712595
EC,NUMA1,AKI,0.009957452,400,0.2611558,0.30112845,0.3187217,-0.0487692654132843,0.0487692654132843,0.00048561763428614513
EC,HIGD2A,AKI,0.018113274,400,0.21587503,0.20907739,0.2762473,-0.02678731083869934,0.02678731083869934,0.000485205904353081
EC,ARAP3,AKI,0.01653392,400,0.18414526,0.17528394,0.2516527,-0.02932305634021759,0.02932305634021759,0.0004848250835603196
EC,UQCRC2,AKI,0.02002508,400,0.20594269,0.19607577,0.2642225,-0.02420644462108612,0.02420644462108612,0.00048473599174483906
EC,PLCB1,AKI,0.024767263,400,0.16970557,0.15569037,0.14458446,0.019568152725696564,0.019568152725696564,0.0004846495822641156
EC,CD164,AKI,0.042599354,400,0.3023494,0.28960222,0.33784622,-0.011374831199645996,0.011374831199645996,0.00048456046027345323
EC,TCEAL9,AKI,0.03951246,400,0.22828975,0.1954408,0.2366365,0.012251101434230804,0.012251101434230804,0.0004840711454366653
EC,POLR2I,AKI,0.015572374,400,0.29399958,0.2878873,0.36204132,-0.03096473217010498,0.03096473217010498,0.00048219438258489955
EC,TBC1D5,AKI,0.016684704,400,0.14890881,0.16593814,0.18945254,-0.02878653258085251,0.02878653258085251,0.00048029476173599983
EC,RBL2,AKI,0.01490612,400,0.15494828,0.16399285,0.21029183,-0.03219406306743622,0.03219406306743622,0.000479888553051977
EC,DLL4,AKI,0.020674597,400,0.15188049,0.1736877,0.1764754,-0.02320106327533722,0.02320106327533722,0.00047967264413889543
EC,RPS6KA2,AKI,0.02442395,400,0.18031017,0.17899701,0.22082272,-0.019599691033363342,0.019599691033363342,0.0004787018624553552
EC,CAMTA1,AKI,0.0058428235,400,0.28725228,0.31450424,0.42362994,-0.08181481063365936,0.08181481063365936,0.000478029501098598
EC,AP2A2,AKI,0.025528405,400,0.1859142,0.16024788,0.17420219,0.018689170479774475,0.018689170479774475,0.00047710471053680203
EC,NF1,AKI,0.027568843,400,0.15186039,0.15668656,0.18163368,-0.01729973405599594,0.01729973405599594,0.0004769336558631265
EC,MAP1LC3A,AKI,0.032869104,400,0.27985874,0.20437212,0.38431197,-0.014483310282230377,0.014483310282230377,0.0004760534362175106
EC,SNX17,AKI,0.010709524,400,0.14355026,0.174726,0.20121996,-0.04442271590232849,0.04442271590232849,0.00047574614897172296
EC,CTSC,AKI,0.0076240534,400,0.30695632,0.29286283,0.19630839,0.06237071007490158,0.06237071007490158,0.0004755176239752343
EC,ZCCHC24,AKI,0.031042721,400,0.15284765,0.18173744,0.1545252,-0.015283674001693726,0.015283674001693726,0.00047444682976183206
EC,CAMLG,AKI,0.008717767,400,0.1392979,0.14943698,0.2373882,-0.0541146844625473,0.0541146844625473,0.00047175920841781294
EC,MAML2,AKI,0.010802887,400,0.14782521,0.16583498,0.21712823,-0.04365639388561249,0.04365639388561249,0.0004716151065685681
