cell_type,gene,class,importance,n_cells_used_for_importance,mean_expr_AKI,mean_expr_CKD,mean_expr_Ref,target_minus_others_mean,abs_target_minus_others_mean,combined_score
IMM,CBX3,Ref,0.026636578,400,0.45586202,0.35503176,0.41888395,0.013437062501907349,0.013437062501907349,0.0003579173653396328
IMM,MPC2,Ref,0.0046915677,400,0.24654096,0.2077272,0.3033661,0.07623201608657837,0.07623201608657837,0.00035764766724469266
IMM,VSIG4,Ref,0.011894397,400,0.15363328,0.10669202,0.16022526,0.030062604695558548,0.030062604695558548,0.000357576568257606
IMM,MT1X,Ref,0.0019961172,400,0.6067704,0.6219305,0.4354386,-0.17891183495521545,0.17891183495521545,0.0003571289871643485
IMM,SPINK1,Ref,0.013489693,400,0.01781359,0.028165985,0.04946302,0.026473231613636017,0.026473231613636017,0.0003571157778610168
IMM,PHB,Ref,0.010001294,400,0.2967167,0.20947134,0.2886781,0.035584092140197754,0.035584092140197754,0.0003558869784212604
IMM,KIAA1109,Ref,0.03629538,400,0.10403649,0.12443789,0.124041714,0.00980452448129654,0.00980452448129654,0.0003558589461146455
IMM,ANAPC15,Ref,0.01847387,400,0.12953508,0.098786704,0.1334072,0.019246313720941544,0.019246313720941544,0.000355553882063063
IMM,SEPT2,Ref,0.0056759543,400,0.23215507,0.17248023,0.26489842,0.06258077174425125,0.06258077174425125,0.0003552055991372753
IMM,SDHC,Ref,0.019955548,400,0.14002839,0.12198879,0.14880775,0.01779916137456894,0.01779916137456894,0.0003551920107416756
IMM,RAB11B,Ref,0.034786608,400,0.12221271,0.1417993,0.12179886,-0.010207146406173706,0.010207146406173706,0.0003550720015460529
IMM,GBP2,Ref,0.007931315,400,0.14384419,0.0961193,0.16468966,0.04470791667699814,0.04470791667699814,0.0003545925853642648
IMM,IL6ST,Ref,0.006635176,400,0.09604789,0.11759089,0.16003284,0.0532134473323822,0.0532134473323822,0.00035308058956856625
IMM,PLEKHJ1,Ref,0.032460164,400,0.21427268,0.19446532,0.19349478,-0.010874219238758087,0.010874219238758087,0.000352978942893184
IMM,CHMP4B,Ref,0.03417397,400,0.15463738,0.14571592,0.16050382,0.010327167809009552,0.010327167809009552,0.0003529203144155002
IMM,SNRPD3,Ref,0.006528662,400,0.43705702,0.35434666,0.3417547,-0.05394713580608368,0.05394713580608368,0.00035220261835156724
IMM,CHD4,Ref,0.021222586,400,0.12858275,0.1194316,0.10743517,-0.016572006046772003,0.016572006046772003,0.000351700820408099
IMM,TPM4,Ref,0.031053562,400,0.34968656,0.2822112,0.30470908,-0.011239811778068542,0.011239811778068542,0.00034903618874077
IMM,DRAM2,Ref,0.015259702,400,0.17676428,0.18958195,0.20604344,0.022870324552059174,0.022870324552059174,0.00034899433178733896
IMM,PTH1R,Ref,0.022258928,400,0.054039378,0.06643293,0.044561543,-0.015674611553549767,0.015674611553549767,0.00034890005071367206
