cell_type,gene,variance,variance_rank
CNT,ATP5G1,9.591504935757932,364
CNT,EEF1D,9.575308758684976,365
CNT,GLS,9.562864930562387,366
CNT,GNG5,9.519436514032545,367
CNT,SLC25A6,9.473478092478576,368
CNT,GNB2L1,9.467328219056414,369
CNT,SCPEP1,9.342945838053694,370
CNT,DAD1,9.268396953443993,371
CNT,TCEB2,9.258864455612713,372
CNT,SMIM5,9.193794618194978,373
CNT,HNRNPH1,9.110731491254354,374
CNT,HIGD1A,9.110311738264528,375
CNT,EEF1B2,9.090432831394288,376
CNT,COA3,8.995107396321231,377
CNT,KL,8.989741398092194,378
CNT,MPC1,8.953158350217674,379
CNT,PCSK1N,8.869600164132143,380
CNT,RPS16,8.86056728231069,381
CNT,NDUFB10,8.852652381228143,382
CNT,HSPA6,8.779740368205292,383
CNT,CLDN7,8.764691687046081,384
CNT,RPL13A,8.65580615550427,385
CNT,COX7A1,8.64764664915966,386
CNT,TPM1,8.459067708849188,387
CNT,YWHAE,8.450552764931924,388
CNT,HES4,8.441420537418983,389
CNT,ATP5F1C,8.418826856829623,390
CNT,RPS11,8.412181795235615,391
CNT,CTSH,8.405232277391256,392
CNT,SEC61B,8.38399417450489,393
CNT,PPP1CB,8.304472732321052,394
CNT,POMP,8.213085038349874,395
CNT,CSTB,8.186225179257969,396
CNT,WDR83OS,8.146017118039676,397
CNT,NDUFB8,8.131424652441215,398
CNT,PRDX6,8.126809518654033,399
CNT,NDUFA6,8.11021106760315,400
CNT,FKBP2,8.04542355159884,401
CNT,RRAD,8.0213520118579,402
CNT,HNRNPA2B1,7.986801779238197,403
CNT,YBX1,7.961688478051481,404
CNT,DNAJA1,7.945075628506103,405
CNT,NDUFS8,7.915551118239551,406
CNT,CALR,7.908441926849637,407
CNT,SSR4,7.841881127224711,408
CNT,CLIC1,7.766402065284518,409
CNT,ITM2C,7.752727841406102,410
CNT,DDX5,7.742351984523804,411
CNT,NDUFS6,7.714106100073267,412
CNT,FOSB,7.699661062785468,413
CNT,NDUFA11,7.6923985692118855,414
CNT,PPIB,7.685089906561146,415
CNT,HNRNPA1,7.621388510191702,416
CNT,HMGCS2,7.548627374340359,417
CNT,SELENOM,7.537862861640255,418
CNT,APLP2,7.5064032882972285,419
CNT,MMP24OS,7.446704327237484,420
CNT,TSTD1,7.308643516836047,421
CNT,NDUFA5,7.3008610895154264,422
CNT,SERPINA5,7.176343751437976,423
CNT,TMEM258,7.167628140970773,424
CNT,CIRBP,7.118337829977879,425
CNT,NDUFB5,7.107532320386618,426
CNT,NDUFA2,7.100599277415525,427
CNT,GABARAPL2,7.086117259992426,428
CNT,ZFP36L1,7.06518968902158,429
CNT,C4orf48,7.030408288764274,430
CNT,MRPL41,6.992242840803044,431
CNT,RHOB,6.988096211288617,432
CNT,RCAN1,6.984095249128961,433
