cell_type,gene,variance,variance_rank
EC,GBP4,1.3751987856237824,561
EC,AP1S2,1.3724815447914676,562
EC,CD46,1.3687880294005388,563
EC,ADAM15,1.3617194906778036,564
EC,KLF6,1.3591311646684245,565
EC,CSDE1,1.3581064581864843,566
EC,SEPP1,1.3576912825447494,567
EC,ARPC3,1.3570880621950128,568
EC,RDX,1.3530772871543535,569
EC,NME2,1.3487432207525705,570
EC,MYL9,1.3461546259677477,571
EC,MEF2A,1.3416017776982243,572
EC,TGM2,1.3359009129496442,573
EC,SELENOP,1.3347527775272718,574
EC,C10orf10,1.3287858763900349,575
EC,SLC25A3,1.3258842567422409,576
EC,COX17,1.322432746585188,577
EC,PNRC1,1.3182883912686219,578
EC,SEPT7,1.3134862371255167,579
EC,NRP1,1.311841422630987,580
EC,CD36,1.304574054871151,581
EC,MT1H,1.3033318470334518,582
EC,CYB5A,1.3000728761438263,583
EC,ATOX1,1.2999105955185557,584
EC,NDUFB4,1.2964513654570533,585
EC,CLEC14A,1.2937011183714813,586
EC,NEDD8,1.2906742676242264,587
EC,PSMA7,1.2885352034450768,588
EC,PRDX5,1.28578411582193,589
EC,EEF2,1.2852722073605918,590
EC,ROBO4,1.2848400435483034,591
EC,IFI16,1.283281773512246,592
EC,HSPE1,1.2805346839674516,593
EC,ITM2C,1.2799521623339527,594
EC,RBMS1,1.2742251479267177,595
EC,ARPC2,1.2732125794255633,596
EC,MZT2B,1.2718066453927093,597
EC,PSMB1,1.2716106955526847,598
EC,NR4A1,1.2705749911836972,599
EC,STMN1,1.2688674044959871,600
EC,PPFIBP1,1.2678654124354634,601
EC,APLP2,1.2662945341721394,602
EC,CFLAR,1.2605230953680477,603
EC,TMEM258,1.2556445427166878,604
EC,H2AFZ,1.2530006852449829,605
EC,CRIM1,1.2451131090782184,606
EC,CANX,1.2376895384123068,607
EC,CLTA,1.2373536557936196,608
EC,ATP5F1D,1.2359721730493272,609
EC,TRMT112,1.2343321132243084,610
EC,LEPROT,1.233642668795626,611
EC,DEPP1,1.2316033386958145,612
EC,YWHAH,1.2304612063610858,613
EC,C8orf4,1.2294345214887463,614
EC,TPI1,1.2272752458959284,615
EC,C12orf57,1.224707137752736,616
EC,DBI,1.2229307326629322,617
EC,FCGRT,1.2218671208926966,618
EC,FABP5,1.2140437207593653,619
EC,SNHG29,1.2126761473687955,620
EC,TUBB,1.2125129038323001,621
EC,ZFP36L2,1.2123518465057583,622
EC,REG1A,1.2121197594322177,623
EC,NR2F2,1.2120874638951693,624
EC,MT-ND6,1.2076409698637267,625
