cell_type,gene,variance,variance_rank
PC,SET,3.1811731280459585,606
PC,PAPPA,3.1715900642198087,607
PC,COX14,3.1666337978873287,608
PC,SLC39A6,3.1618530448224,609
PC,SNRPD2,3.158346259677654,610
PC,SLC25A29,3.148387077159866,611
PC,REEP5,3.1470396216051983,612
PC,SH3BGRL3,3.1273861852493665,613
PC,EMX2,3.1269891118658277,614
PC,PVALB,3.120784343816071,615
PC,PPP1CB,3.104029584490158,616
PC,C12orf57,3.096705193437864,617
PC,SERP1,3.091001084150707,618
PC,SOX4,3.077740432107843,619
PC,SSBP1,3.0742315463328027,620
PC,EIF4G2,3.07393006437931,621
PC,GATA3-AS1,3.0709492490056984,622
PC,SEC11A,3.070533250714111,623
PC,PIGQ,3.068740081868821,624
PC,SDHD,3.0633213022405394,625
PC,DNAJA1,3.056947231426671,626
PC,B4GALT1,3.0553012857248953,627
PC,ATRAID,3.0549886745542687,628
PC,CD46,3.0537684062394606,629
PC,MDH1,3.0500519892454725,630
PC,SCAND1,3.0469409268988237,631
PC,TECR,3.045920302793914,632
PC,PDHA1,3.0449743344724336,633
PC,MRPL20,3.043287667128139,634
PC,ADIRF,3.027352840270228,635
PC,HACD3,3.024975911505817,636
PC,YWHAZ,3.0220443924729854,637
PC,TUFM,3.0204324814015764,638
PC,HNRNPDL,3.0139835618204134,639
PC,PSMB6,3.0124648418563726,640
PC,CYBA,3.0041078236129524,641
PC,METRNL,2.997882193353612,642
PC,RTN3,2.997630234772858,643
PC,TMED10,2.996205067128054,644
PC,GIPC1,2.9832210617574004,645
PC,AHNAK,2.9786747899859822,646
PC,ZNHIT1,2.9765479161063233,647
PC,PAX8,2.9681569544757163,648
PC,HOXD8,2.955142271913571,649
PC,ACADVL,2.931225792865425,650
PC,SOD2,2.9210166024813176,651
PC,COMT,2.9083325773417603,652
PC,HCFC1R1,2.899980398975911,653
PC,PDIA6,2.8925209853380363,654
PC,SCCPDH,2.882244158851094,655
PC,PRKAR1A,2.874849449823946,656
PC,TMEM219,2.871652644544179,657
PC,S100A1,2.871493351293923,658
PC,KCNJ15,2.870374091597599,659
PC,ALDOB,2.867625352739677,660
PC,STAT1,2.861536095721137,661
PC,CLDN8,2.84945519115104,662
PC,ITGB1,2.841682435505039,663
PC,SLIRP,2.8308173401817847,664
PC,SYNE2,2.830358239133852,665
PC,HNRNPU,2.827430752265583,666
PC,GPRC5C,2.826427278287119,667
PC,ABCB1,2.825634235440261,668
PC,SON,2.8106858366186547,669
PC,DCDC2,2.8048925008485637,670
PC,BRI3,2.7878682035061666,671
PC,TUBB,2.778542107874331,672
PC,ARL6IP4,2.7729975584464928,673
PC,MDH2,2.771651968676485,674
PC,LSM3,2.767031889676594,675
PC,ST13,2.7669015237438437,676
PC,PSMB3,2.7659392987664875,677
PC,PFKFB3,2.7629149946240172,678
PC,MRPL57,2.7587378046177644,679
PC,NME3,2.7584898991109963,680
PC,VAMP2,2.749078961562949,681
PC,SCPEP1,2.7437209459609972,682
PC,RHOB,2.7366301644717295,683
PC,MAN1A1,2.7249685787093907,684
PC,ERBB2,2.7148246765022446,685
PC,SELENOK,2.7106908627254884,686
PC,EIF1B,2.708520566120301,687
PC,SARAF,2.7080589596094637,688
PC,ALDH1A1,2.707361012927959,689
PC,CAPS,2.7051469976551488,690
PC,FAM96B,2.679601174788327,691
PC,FDX1,2.6774579329170587,692
PC,MRPL52,2.6705506325989528,693
PC,CYC1,2.6418997903086074,694
PC,TOMM20,2.6370336862766646,695
PC,PPP1R14B,2.6341560620040845,696
PC,DECR1,2.6113314991573757,697
PC,PDIA3,2.6082548404623638,698
PC,OCIAD1,2.6080979651036493,699
PC,ZNF593,2.607761749318119,700
PC,ARL2,2.5928771904254977,701
PC,CDH1,2.582419639875462,702
PC,CRIP2,2.5778519479753945,703
PC,ATP5C1,2.5752421584579253,704
PC,PTBP3,2.5675823917618854,705
PC,ATP5O,2.567211418955407,706
PC,BEX2,2.565086262216659,707
PC,SNHG8,2.561485513850537,708
PC,NOP10,2.560953807384187,709
PC,ANXA11,2.5582496196407867,710
PC,ECHS1,2.5529367012601027,711
PC,PSME1,2.552771517322909,712
PC,ENY2,2.5487457715367725,713
PC,POLR2I,2.5468270733910643,714
PC,RAB13,2.540338505677825,715
PC,MICOS10,2.538055121643191,716
PC,TMCO1,2.531593554852573,717
PC,RER1,2.5276932121472724,718
PC,DNAJB6,2.520509470453388,719
PC,SOCS3,2.51919827152977,720
PC,TGOLN2,2.513340781456581,721
PC,TMEM50B,2.50607676709165,722
PC,SNRPE,2.500039184790726,723
PC,LMNA,2.4989289682308224,724
PC,SDC4,2.4945977439877027,725
PC,APRT,2.4884071766681624,726
PC,GHITM,2.4871355071620167,727
PC,TMED4,2.480696462825867,728
PC,EEF2,2.4663111666031203,729
PC,PNISR,2.4590023228656515,730
PC,GADD45GIP1,2.4451242576378016,731
PC,CXCL14,2.443958562306984,732
PC,MYEOV2,2.4368138041850314,733
