latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,cell_type,condition
1.7384225,0.23356524,-0.6218298,1.7798882,-1.5104877,-0.39798495,2.5581384,-0.2609251,-0.5666246,-1.4757173,0.8371816,-1.2124319,-0.31471598,1.2115718,-0.21675563,-0.9885497,0.42069587,1.1219242,-0.45648977,-0.6525476,-0.17344612,-0.75789535,1.5274886,-0.91288275,-1.0210239,-1.079369,0.36128655,-1.1764388,1.3448726,1.3196366,-0.27304453,0.0010820292,TAL,AKI
1.8349712,0.843805,-0.55773795,1.5904523,-1.1230633,-0.021918235,2.4713573,0.35447568,-0.8156417,-0.44806105,-0.02931458,-0.7330068,-1.0135393,1.4515309,0.4017324,-1.1908625,-0.36206648,0.42538998,0.38330233,-1.1849481,-0.7646771,-1.4254804,1.3499626,-1.4497776,-1.0372282,-1.4811215,-0.30661798,-0.5585555,0.75003403,0.86760414,-0.95906305,0.5293151,TAL,CKD
0.5300798,1.7316372,-0.6124725,-3.164014,-0.7243542,2.0562675,-1.5147429,0.8556975,-0.4520906,1.5074666,-0.311488,3.0091186,0.34404147,-3.3303194,2.605781,-3.7667193,-3.5055413,-2.2526515,-1.3004153,3.002198,-1.1005743,2.8577924,2.086131,2.3099515,-2.076676,-2.8306463,-0.39019066,3.8207808,-1.0604341,-2.3763714,0.47896218,1.1839522,TAL,Ref
1.0693436,1.287332,-0.8983664,-0.33421323,-0.91136414,1.0482544,0.040745594,1.1015267,-1.1791534,0.93374723,-0.8269909,0.50726235,-1.594744,-0.2745952,0.21371524,-1.3500072,0.28021246,-0.6871184,-0.34856817,0.29574206,-1.2242439,-0.35658422,0.8644803,-0.11146621,-0.668454,-1.4450449,-0.90878385,0.9495497,-0.7118081,-0.7228602,0.089176424,1.1281565,TAL,Ref
-0.048748277,-0.088907935,0.47660238,-0.32196477,-1.4906164,-1.4788599,2.726011,0.13494551,1.3878422,-1.5068828,2.1042268,-1.6029098,0.77088,0.23275092,0.41970286,-0.44332626,-1.6344757,-0.13761273,-0.17153154,0.96501654,0.451582,0.40704972,2.1571379,-0.22746354,-0.9132451,-1.140333,1.7551776,-0.57096356,2.5184512,0.73744905,-0.25296837,-1.2519827,TAL,AKI
1.6362801,0.57409465,-0.35325313,1.564929,-1.11379,-0.5018117,2.518995,0.09549964,-0.5609908,-0.7982575,0.41193777,-0.8511918,-0.6297279,1.4304677,0.09779282,-1.1160085,-0.29864052,0.5919623,0.33369246,-1.0472916,-0.56478363,-1.1221368,1.3129628,-1.3352381,-0.94763166,-1.0859535,0.05515052,-0.74662966,0.95972776,1.0853853,-0.9800188,0.23187537,TAL,CKD
2.255576,1.1284803,-0.3986882,1.7254938,-1.1051643,-0.1875401,3.2040102,0.73997384,-0.9825775,-0.014155243,-0.22777581,-0.7828299,-1.5167365,1.9130754,0.84287333,-1.594557,-1.0907357,0.09421564,1.2649884,-1.742925,-1.1518432,-2.1850812,1.6220577,-2.310813,-1.3736311,-1.9056412,-0.54692996,-0.3647477,0.6255941,0.8274845,-1.8988413,0.8577041,TAL,CKD
0.036746923,2.9905565,-2.740253,-3.5194314,-1.5239358,2.0025241,-3.507595,2.3065841,-2.8598776,2.473686,-1.8590565,2.6361318,-1.9452043,-2.6551986,0.42339048,-2.8851166,0.14120647,-0.9985072,-1.3430765,2.5173273,-2.3436923,1.91219,1.8604314,1.0672023,-1.4481254,-1.8960804,-1.5315772,2.8125196,-2.8827608,-3.6119819,1.731638,2.4481964,TAL,Ref
1.685278,0.7260925,-0.45216203,1.6139177,-1.0931015,-0.27864665,2.4560852,0.2817788,-0.661686,-0.39800552,-0.050662786,-0.8478153,-0.8274521,1.5509311,0.5609396,-1.095731,-0.6561351,0.37359557,0.53120494,-1.343822,-0.6547938,-1.3686279,1.3746862,-1.6590972,-1.0615464,-1.4277015,-0.22287615,-0.49298888,0.8793031,0.9050454,-1.0614617,0.40540898,TAL,CKD
0.2012581,-0.72813034,0.16236852,0.69018924,-3.2507534,-2.4669735,3.305783,-1.2495047,0.8746031,-3.7418637,3.7512152,-3.3546784,2.0088656,0.61363375,-0.7242447,-0.8826962,-0.59494895,0.9742377,-2.3295333,1.6461438,0.7041734,1.26652,3.5786586,-0.26077586,-0.44677395,-2.0427814,3.1966834,-2.4598215,4.950784,2.9616663,1.2701417,-2.1623785,TAL,AKI
2.1074076,1.1323972,-0.47546524,1.210756,-0.8947163,-0.20470124,2.4579785,0.6192725,-0.8559543,0.3956651,-0.5165369,-0.5259128,-1.6712073,1.7126268,0.8985834,-1.621967,-1.5604132,-0.41671664,1.4078095,-1.6762333,-1.4361851,-1.802484,1.5522676,-2.3918622,-0.8871766,-2.1256356,-0.42232242,0.2684646,0.7627816,1.0725163,-1.5690391,1.0855653,TAL,CKD
1.8994335,1.4003898,-0.66076815,0.93101007,-0.8570745,-0.04560008,2.1740923,1.1410474,-1.2885327,0.9258328,-0.83290994,-0.105035886,-2.017221,1.425651,1.2541838,-1.977455,-1.7633644,-0.70916605,1.4952208,-1.6881962,-1.8624078,-1.9446005,1.8191128,-2.5628695,-1.124793,-2.598961,-0.8531587,0.74559796,0.4515419,0.6532524,-1.8276402,1.3849758,TAL,CKD
2.2904038,0.7375993,-0.5101788,2.1592345,-1.2323235,-0.38901734,3.3346374,0.25007442,-0.8214672,-0.6479134,0.060489044,-1.1015731,-0.9753083,2.0885086,0.5975703,-1.4209208,-0.7465795,0.59860426,0.761829,-1.7312279,-0.7793571,-1.7929454,1.6491567,-2.1186109,-1.419565,-1.7635771,-0.26164663,-0.82069045,1.219573,1.3186649,-1.4777755,0.5670164,TAL,CKD
