latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,cell_type,condition
-1.3336599,2.007869,-1.4162912,-1.3800911,1.0147147,2.434208,0.88822454,1.8659471,-1.2137038,-0.053295206,-0.8542412,1.074958,0.72425973,-1.5965799,-1.342439,-0.2760625,2.336901,0.9269505,0.7596175,-2.4931333,-0.1058999,-2.2740946,0.8158582,1.6032829,1.52299,1.3515718,1.5446742,0.3267149,-1.5343835,1.7337549,-0.75210977,1.0446134,IMM,Ref
-2.013488,3.1720145,-1.9510608,-2.110743,1.5899493,3.8228376,1.5591804,2.9443097,-2.0548296,0.41251928,-1.6221411,1.5790596,1.27024,-2.5441282,-1.918202,-0.5785273,3.4603338,1.2680168,1.0007843,-3.81904,0.09717952,-3.2404184,1.0432737,2.3356814,2.0003045,2.114496,2.4306684,0.604021,-2.5488567,2.749843,-0.9447104,1.5832793,IMM,Ref
0.55981296,0.5548738,0.41341877,-1.15108,-0.523862,-2.1923556,-2.7428296,-1.1500373,2.642479,-2.0822456,1.8306637,-1.4841137,-3.951641,-1.3744222,1.2482477,0.56118757,1.4442843,2.0175526,1.8779328,1.3355253,-1.9384482,0.76917225,-2.2933304,2.0173645,0.98915344,-1.5228721,-0.9366597,-2.2101977,0.80607426,-1.3216407,0.8733203,-2.0365443,IMM,AKI
-8.33489,7.6676836,-2.6648448,-5.508334,-0.671319,8.037075,3.5369592,8.827695,-5.018173,4.9615645,-0.45460165,2.9918928,3.0063658,-3.0763133,-7.7545834,-3.8657503,7.5527425,0.37907797,4.3215117,-7.840699,3.9848325,-6.5222383,7.620929,4.0559316,4.2304378,8.952634,4.0366125,4.5187654,-5.5100317,3.0576894,-4.6011577,0.457339,IMM,Ref
-1.6390477,-1.4214401,-2.0449889,0.41905433,-1.6413302,-0.38421613,-1.0058852,0.13829379,1.6530404,-1.365496,2.5694172,-0.39004132,-0.5037644,-1.8136979,-0.62759745,-1.1041095,-0.08786051,1.6704193,-0.1643616,0.56058496,-1.9539578,-0.14634256,1.2538109,0.59598505,2.5740209,-1.3191638,-1.3769723,-0.053196892,1.6383024,-1.5652999,-1.9447451,0.023368442,IMM,CKD
-0.08297893,0.5621484,0.71032244,-1.0486834,-0.7888561,-0.7573158,-1.7416297,0.4064443,0.9830619,-0.3636518,0.1492125,-0.12679501,-1.1081973,-0.2503933,-0.04746374,0.7113799,0.58084023,0.097632304,1.266977,0.5532758,-0.52915573,0.13839005,-0.87907326,0.47416133,0.4226075,0.27354294,-0.2664743,-0.6118109,-0.021074995,-0.4841717,0.82744014,-1.07392,IMM,AKI
-2.2791135,-1.8071878,-2.5801218,0.86935806,-2.1554997,0.076639816,-0.7529849,0.696933,1.5237502,-1.1741042,2.86063,-0.19561422,0.3123657,-2.0355678,-1.2250731,-1.6414962,-0.47168788,1.6476899,-0.6287052,0.29217455,-2.0513194,-0.29249883,2.070289,0.26832414,3.1054103,-1.1997923,-1.6027433,0.4967203,2.045046,-1.6296306,-2.6409206,0.57447183,IMM,CKD
0.26953477,0.3766952,-0.18744431,-1.0032655,-0.84958005,-1.7706175,-2.8896422,-0.9446092,2.707851,-2.2326033,2.1639805,-1.2623458,-3.4520361,-1.7230713,1.0128764,0.13331895,1.1880503,2.3429103,1.4082804,1.2877485,-2.0008013,0.69846165,-1.7943537,1.9488912,1.481268,-1.9903536,-1.0746895,-1.8365445,1.1112543,-1.5260023,0.23866674,-1.795577,IMM,AKI
-1.64195,0.8692211,-1.7213087,-0.60764396,0.10171304,1.7978833,0.7055738,1.5160766,-0.45869622,-0.23978582,0.16685048,0.6528497,0.81727165,-1.7606578,-1.3349397,-0.7912123,1.2886485,0.9788537,0.24878508,-1.6999716,-0.84177184,-1.590836,1.2095406,1.089137,1.9179401,0.6229373,0.711595,0.393744,-0.6130774,0.7652137,-1.294436,0.98877156,IMM,Ref
-2.2345257,4.409045,-1.4024308,-2.5887434,2.0629964,4.9031453,1.1046187,2.9232817,-2.5212471,0.873619,-2.0542905,2.1364589,1.8385832,-2.252187,-2.5260532,-0.41538706,3.851255,1.8319194,1.0310963,-3.4394832,1.1591339,-3.8752563,1.46895,2.3121817,1.6514533,2.238626,2.7102168,1.1324505,-2.1919718,2.9553626,-0.84059453,0.68435013,IMM,Ref
