latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,cell_type,condition
1.992577,1.144013,-0.55146456,-2.3729937,0.65648365,-0.9105692,0.42704645,-0.07365999,-0.3895874,-0.99187815,0.5101963,1.7899925,0.84948385,2.1543493,-1.194908,1.387574,-0.5536044,1.5707735,-0.20314983,1.9717602,-0.20917922,-1.3816637,-1.3716269,0.7744612,1.3299208,1.570706,0.020149864,-1.525247,0.5277778,-1.7795618,1.876949,0.12898047,DCT,CKD
-0.8095285,-1.868406,1.4855896,-0.6557698,-0.26016414,-0.38624987,-0.052585367,2.0542166,1.6701547,-0.37932992,0.5312937,-2.6016014,2.538785,-1.3870653,2.1314468,-2.4484613,2.4565072,-2.56813,0.68288636,-2.3794553,-2.2390826,2.9407563,-1.0304967,0.21943425,1.1630316,-0.2804536,-0.81018883,-2.4204042,-1.133576,2.2937806,-2.5269659,-2.2683206,DCT,AKI
1.9624206,0.91608113,-0.82316613,-2.8124657,1.0522454,-0.51656127,1.2107104,-0.72598547,0.26389146,-1.4180621,0.79098886,1.0784824,1.3881925,0.63862056,-0.0107598975,1.3889811,0.6318887,0.5090571,0.9734854,1.2600795,-0.52482903,-0.40255958,-2.4278996,1.3387195,1.827566,1.5562085,-0.74252754,-0.904059,0.6335291,-1.8883164,1.4397608,0.09088114,DCT,CKD
-1.3156968,-2.795571,2.0147793,-1.0334175,-0.11805617,-0.41791803,-0.36183986,2.8887591,2.598174,-0.88503903,1.1609873,-4.087571,3.7106285,-2.2168405,3.1599874,-3.4408376,3.751515,-3.8483095,1.1440102,-3.6585968,-3.160422,4.2145567,-1.4746757,0.5960777,1.4365301,-0.13465048,-1.0891051,-3.4469316,-1.9186163,3.0917711,-3.3564537,-3.2200732,DCT,AKI
2.3513079,0.15119678,-1.1898161,-2.5255632,2.3313916,-3.0138414,-2.1086211,-1.0149295,0.15761513,-1.89196,2.1765137,1.3337419,2.176802,1.9524927,-1.0154209,0.7027263,0.18857,0.5969,0.8758533,2.8644369,-1.4078561,-0.9086586,-1.2186962,2.1009912,0.9452942,1.8804864,1.534891,-2.36265,-1.8291857,-2.217645,1.1808017,-1.1442578,DCT,CKD
-0.5941955,-1.1769735,0.5926837,-0.62902653,0.7727409,-0.0018460546,0.9291796,1.6083007,2.9977288,-0.5899286,0.18344082,-2.114913,3.0377407,-1.4779335,2.7412102,-2.2463107,2.091046,-2.7129245,2.104066,-2.2636,-2.177933,3.1741517,-2.2768822,0.18592545,1.8350762,-0.26487836,-2.0443413,-2.0483744,-1.253381,2.1940906,-2.4776018,-1.8949231,DCT,AKI
-0.5370657,-1.4263492,0.58181083,-0.79851145,0.91099215,0.45124123,0.88637364,1.5627515,2.9292722,-0.9139908,-0.120016724,-2.2924757,2.7807996,-1.7736949,3.0854473,-1.7194691,2.5328653,-2.981857,2.2102294,-2.710133,-2.3199022,3.282418,-1.8542002,0.3137183,1.9609694,-0.04041012,-1.999982,-1.8704375,-1.5417235,2.0360708,-2.398172,-2.3424103,DCT,AKI
1.8679605,-0.517735,-0.47109306,-1.8170278,1.4864908,-2.6429236,-1.4200907,-0.24293676,-0.4289825,-1.1018615,1.2446785,1.1679395,1.4637569,1.629011,-0.8649671,0.28931677,-0.030408412,0.5586481,-0.035860434,2.0525243,-0.7699072,-0.3855685,-0.54952085,1.210186,0.9945107,1.1531438,1.2253869,-2.0525117,-1.1667519,-1.4486042,0.7170308,-1.0784421,DCT,CKD
-0.41266128,-1.7210376,1.2255517,-0.74560463,-0.28352764,-0.76549137,-0.26647362,1.6456171,0.55610204,-0.1567237,0.70095116,-1.7035995,1.8112184,-0.60475874,1.4000412,-1.853142,1.8556057,-1.7294089,-0.09384958,-1.4736464,-1.5216129,2.1365001,-0.49827716,0.17456894,1.1370298,-0.20243032,-0.3282587,-2.182424,-0.88492435,1.3649632,-1.853094,-1.9069053,DCT,AKI
1.8425429,-0.38258132,1.4140993,-1.81359,-1.6389607,-0.9118387,2.4711223,1.9153904,-2.7290406,0.65575695,-1.9801311,2.8060079,-1.2835089,2.6588163,-1.2683614,1.2028618,-1.9408011,2.8765633,-2.642616,1.3563154,2.2116299,-0.5588906,0.5230787,-1.69134,2.5237706,0.22343211,-1.0534616,-0.96741676,2.883326,-0.4087814,1.0298189,0.36226046,DCT,Ref
2.07828,0.26010826,-1.2399303,-2.5124092,2.3591905,-2.6847942,-2.1541607,-1.1018409,0.56018096,-2.0999022,2.280539,0.9014087,2.5067544,1.6635139,-0.6469453,0.5628627,0.48639312,0.24124639,1.203249,2.456378,-1.7887429,-0.63378006,-1.4319416,2.182571,0.7121502,1.9663796,1.2806267,-2.339483,-2.0217056,-2.0414367,1.0137444,-1.3006334,DCT,CKD
1.4588078,0.38118312,0.0025735982,-1.8960972,-0.07391624,-0.44409123,0.97457075,0.20989875,-0.77903336,-0.6156818,0.083138004,1.2083356,0.27252126,0.7575959,-0.34514272,0.8515267,-0.059378564,0.9108786,-0.42804527,1.0478776,0.2764399,-0.5389552,-1.0184522,0.09170501,1.3014917,0.8502386,-0.41342145,-0.7381044,1.1107837,-0.87732816,0.8094067,0.33059478,DCT,CKD
-1.2657012,-2.461672,1.6184973,-0.6524117,0.15202723,-0.20145017,0.31924084,2.812934,3.2978747,-0.53589153,0.4260904,-3.3746927,3.9349842,-2.0641277,3.1551394,-3.4434805,3.1545167,-3.8150334,1.591612,-3.366665,-3.1098454,4.3769817,-1.9295894,0.12448437,1.7340254,-0.5177457,-1.8070108,-3.3771563,-1.7169676,3.5876627,-3.7081997,-2.8134112,DCT,AKI
0.6018946,-0.8084304,0.06682138,-1.1008182,0.6145026,-1.3894436,-0.8370306,0.32152936,0.04843297,-0.60731953,0.8659317,-0.10509199,1.4456656,0.4649287,0.12014213,-0.6381159,0.6719717,-0.36403757,-0.0076028537,0.35096905,-0.9095001,0.6275174,-0.42938676,0.4722861,0.72386444,0.5193004,0.40456408,-1.7667466,-0.84685194,-0.15891786,-0.48682582,-1.2391753,DCT,AKI
1.4957812,-1.2580025,2.5816503,-2.7977967,-3.00629,0.36324602,3.8490155,2.1929543,-2.0088778,0.54829496,-4.3489356,2.8943107,-2.4772928,2.5028925,0.45957068,1.8845712,-2.0441575,3.434616,-1.3644574,1.6082326,2.579419,0.6290331,0.4137096,-2.675523,4.5796614,-0.8415798,-3.351186,-0.2950837,4.5861325,1.1321002,0.54859614,0.62712073,DCT,Ref
0.1885233,-1.0487298,0.34674916,-1.3520148,1.4485377,0.59278214,1.3812969,0.30845562,1.9782691,-1.1997622,-0.4587992,-1.3540137,1.5414865,-0.86127967,2.4782596,-0.29478985,1.7647163,-2.1666174,2.6985936,-1.6902167,-1.6983953,2.6797376,-1.7895489,0.8991037,2.8219428,0.25494117,-1.9711505,-0.7322998,-0.73025924,0.13617669,-1.1331995,-1.6950419,DCT,AKI
2.6859539,1.8028386,-1.781455,-3.3659306,2.4845831,-2.1244779,-1.3266336,-1.8150939,0.71673673,-2.450594,2.266204,1.3417315,2.646748,2.3230624,-1.0252074,1.6259054,0.34782228,0.7347864,1.7717041,3.0032694,-2.1040428,-1.3791403,-2.6585546,2.876027,0.83708334,2.497451,1.0699221,-2.003443,-1.5345316,-3.054071,2.3561232,-0.7737962,DCT,CKD
1.8280035,-0.953725,0.34568843,-1.2790802,0.41963682,-2.3258605,-0.01812109,0.64686364,-1.7130915,-0.08860858,-0.15895672,1.7948055,0.18420324,1.9938502,-1.1167426,0.4433585,-0.9105375,1.3391178,-1.2680615,1.76562,0.49656576,-0.28321496,0.17174527,0.0891946,1.4674151,0.41185006,0.6712601,-1.3820385,0.046066537,-0.97240764,0.70428365,-0.59835625,DCT,Ref
2.2542799,-0.9092008,2.8145292,-2.6407135,-3.6201758,-0.9388563,4.2063575,3.4515991,-3.9314191,1.6015037,-3.752516,3.7023966,-2.25223,3.4782548,-1.1011733,1.4951916,-2.6853323,3.9410684,-3.6879406,1.456048,3.4635892,-0.07836626,0.7106271,-3.0382895,3.846667,-0.24556237,-2.334227,-1.264508,4.544019,0.24376161,0.5352203,0.46683216,DCT,Ref
1.8920555,1.4218746,-1.3905331,-2.2529037,1.647123,-1.431904,-0.8769476,-1.2420553,0.34222883,-1.6040878,1.5864484,0.9681895,1.7261521,1.8330828,-0.9495385,1.1799797,-0.07352307,0.67010033,1.1698427,2.0890336,-1.4545784,-1.1657882,-1.7658253,1.9076738,0.6373581,1.6393864,0.7279562,-1.4506032,-1.032763,-2.2358418,1.7103392,-0.33862093,DCT,CKD
2.4068527,-1.0391104,1.920815,-2.7522087,-3.0461595,-0.6816199,3.664809,2.473505,-3.2943258,0.24140328,-2.5540261,3.558363,-2.15115,2.0371697,-0.9365321,1.6828778,-2.1388738,3.0214064,-3.2832007,1.905044,2.949026,-0.4711753,0.09160768,-2.230156,3.4881644,0.092916034,-1.5700604,-1.0613618,4.054285,0.24243118,0.746,0.8178303,DCT,Ref
-2.6510875,-4.702715,2.8640656,-3.561793,0.05800891,3.4454513,4.6465864,3.2221065,5.314672,-1.8551515,-1.361494,-5.5806236,3.1360493,-2.9963746,8.740992,-2.555724,6.4505024,-6.1965785,5.703813,-6.1339912,-6.866599,9.72757,-4.0266438,1.242793,8.325337,-1.8112158,-5.2641935,-2.6167145,-1.1459571,5.5570445,-5.849383,-6.52705,DCT,AKI
-0.88700765,-1.6512971,0.67351335,-0.611064,0.85485584,-0.5384075,-0.15146716,1.4690615,2.9694326,-0.6792281,0.7032468,-2.471746,3.5041587,-1.491431,2.399404,-2.7559578,1.9632653,-2.6559868,1.4698508,-2.2136767,-2.0146523,3.2751799,-1.8361535,0.02654259,0.9435168,-0.042046133,-1.2933185,-2.7412987,-1.5956161,2.3520448,-2.8238237,-2.10023,DCT,AKI
-0.57693785,-1.7848738,1.8872049,-0.7036,-0.99636763,-0.33043358,0.45327204,2.2521589,0.3858465,0.108267345,0.048921805,-2.3562772,1.602345,-0.7210818,1.9300954,-1.920749,2.3390706,-2.0217083,0.21635479,-2.296461,-2.092781,2.6440353,-0.5021932,0.24213213,1.5611088,-0.55062485,-0.8309436,-1.9192283,-0.69431984,1.8879225,-2.1508348,-2.1863978,DCT,AKI
