cell_type,gene,variance,variance_rank
TAL,NDUFS6,10.808677029174605,307
TAL,MINOS1,10.672325589702734,308
TAL,AGR2,10.628145860137586,309
TAL,DUSP1,10.624555082357473,310
TAL,NDUFC2,10.522348665211629,311
TAL,RPSA,10.520800421517933,312
TAL,APLP2,10.464854056360686,313
TAL,ATP5D,10.463662692947251,314
TAL,LAPTM4A,10.446235886212385,315
TAL,EEF1D,10.383634545248269,316
TAL,SLC25A3,10.338934463308721,317
TAL,SSR4,10.294959747800844,318
TAL,ATP5MPL,10.193975440053142,319
TAL,SPINT2,10.166855661399541,320
TAL,SUMO2,10.062629754230986,321
TAL,COMMD6,10.021292519214025,322
TAL,ATP5G2,9.909188685426153,323
TAL,ANXA2,9.877435222817345,324
TAL,RPL23,9.823969989586324,325
TAL,CYCS,9.796259541646286,326
TAL,IGFBP2,9.74724514491379,327
TAL,PCK1,9.624335498762683,328
TAL,TPI1,9.474326090448386,329
TAL,TSPAN8,9.413195921438241,330
TAL,EEF1B2,9.409934061835443,331
TAL,YBX1,9.399958999702278,332
TAL,RPS11,9.362145754081165,333
TAL,PRDX6,9.332699204141747,334
TAL,ALDOA,9.306563922643873,335
TAL,SDC4,9.304955310865898,336
TAL,HMGB1,9.287056806324545,337
TAL,RPS16,9.18565912943453,338
TAL,FKBP2,9.10436104244279,339
TAL,CSTB,9.093374080217142,340
TAL,NDUFB4,9.09221141230519,341
TAL,NDUFB3,9.079225449307518,342
TAL,BTG2,9.05031371433162,343
TAL,HNRNPA2B1,9.0025959245553,344
TAL,NUDT4,8.860767154321803,345
TAL,CALR,8.856776429976524,346
TAL,CYFIP2,8.825471841060544,347
TAL,TXN,8.767681542564809,348
TAL,ATP5MF,8.741666253260188,349
TAL,ATP6V1G1,8.593192243730318,350
TAL,GSTM3,8.588110080892717,351
TAL,UCHL1,8.559597378889652,352
TAL,RHOB,8.524418043945468,353
TAL,GNG5,8.475855615364022,354
TAL,RPL17,8.457395660340138,355
TAL,MYL12A,8.426339682889342,356
TAL,EFHD1,8.361988655230613,357
TAL,TSC22D1,8.304140258411444,358
TAL,MRPL41,8.24829148474396,359
TAL,HMGN3,8.208583018922468,360
TAL,TCEB2,8.168674121061464,361
TAL,TSPAN1,8.089355501678218,362
TAL,SLC25A6,8.06171824162534,363
TAL,RPS27L,7.998873798173843,364
TAL,CXCL12,7.982145063859667,365
TAL,GNB2L1,7.967712458940879,366
TAL,VMP1,7.953917385184342,367
TAL,ATP5PO,7.951454859170918,368
TAL,FOSB,7.944006112555304,369
TAL,NDUFB11,7.916438764643567,370
TAL,CD74,7.882100807465002,371
TAL,RPL4,7.879376960537381,372
TAL,PLAU,7.833594173177148,373
TAL,GSTA1,7.827654188634785,374
TAL,ACSL4,7.812436214546637,375
