cell_type,gene,variance,variance_rank
IC,PGK1,5.530608215230211,577
IC,PSAP,5.486092765051869,578
IC,ECHS1,5.472852652083631,579
IC,SUCLG1,5.444759551532167,580
IC,PTMS,5.442782791980287,581
IC,KRT10,5.438387989700901,582
IC,COX14,5.40150844887993,583
IC,ERP27,5.401453845602005,584
IC,PRR13,5.374216862266562,585
IC,COL18A1,5.32739452777092,586
IC,PDK4,5.291713727802771,587
IC,TUFM,5.290092942538159,588
IC,AIF1L,5.283646497197951,589
IC,EZR,5.266892704729034,590
IC,SRSF9,5.243081716926989,591
IC,ADGRF1,5.241322537171747,592
IC,OCIAD1,5.236993959122659,593
IC,CAMTA1,5.22371606196204,594
IC,MSI2,5.214901537161968,595
IC,GABARAP,5.208577233430557,596
IC,COX20,5.191343518015267,597
IC,DPM3,5.177858677664317,598
IC,FOXI1,5.167049100085073,599
IC,SDC4,5.147011498553817,600
IC,NDUFV1,5.1318177969505125,601
IC,TSC22D1,5.120389282882669,602
IC,EIF1B,5.072599666101612,603
IC,ZBTB20,5.070469982528525,604
IC,GADD45A,5.053369789448972,605
IC,ETFB,5.03314824526317,606
IC,DMKN,5.014508724132169,607
IC,APRT,5.012453316785093,608
IC,CD46,4.993865773587976,609
IC,CALM1,4.9872267229522755,610
IC,PSMB6,4.9748166391596875,611
IC,EIF4A2,4.942869676720234,612
IC,EID1,4.918699145003523,613
IC,TOMM20,4.914337941866236,614
IC,GSTK1,4.871717215179739,615
IC,NME2,4.859857943355792,616
IC,SUMO1,4.847557875810347,617
IC,ITM2C,4.8397412215518525,618
IC,MAP1LC3A,4.834824449610007,619
IC,OXCT1,4.824718859838812,620
IC,SELENOH,4.821719514478723,621
IC,EXOSC7,4.821528265863005,622
IC,CDK2AP2,4.811972957324202,623
IC,FAM107B,4.808984895671695,624
IC,KTN1,4.7822129225949865,625
IC,ARG2,4.760400361483532,626
IC,AES,4.729070984907268,627
IC,SNRPE,4.7033869574771945,628
IC,PPP1R14B,4.695088413125125,629
IC,NOP10,4.676354880867554,630
IC,C19orf77,4.6237783222415025,631
IC,PPP1CB,4.610001294862091,632
IC,VPS28,4.60599489705514,633
IC,SNRPD2,4.598895287696688,634
IC,BLVRB,4.563108771411709,635
IC,TMEM14C,4.549300863582293,636
IC,FOLR1,4.547149253119622,637
IC,NAA38,4.502026466255479,638
IC,TUBA1B,4.499729638335213,639
IC,ASAH1,4.476198014284824,640
IC,PHB,4.4692636349397485,641
IC,MRPL51,4.460716694283487,642
IC,SLPI,4.453448676238263,643
IC,ZNHIT1,4.452183381457526,644
IC,MICOS10,4.438655230137639,645
IC,ARHGAP18,4.425266227659929,646
IC,VAMP2,4.411924371142899,647
IC,PLCG2,4.40194198708275,648
IC,MRPS36,4.401837628176519,649
IC,EFHD1,4.399181764994188,650
IC,RABAC1,4.393722303698536,651
IC,NDRG1,4.368101278179785,652
IC,ATRAID,4.361747017834942,653
IC,MCCD1,4.333742724104275,654
IC,NUPR2,4.31905660062783,655
IC,MRPL20,4.305531954749622,656
IC,HIPK2,4.296072886933521,657
IC,RAC1,4.293251756736035,658
IC,N4BP2L2,4.290760668599268,659
IC,ATP6V1E1,4.284156621521452,660
IC,CLDN8,4.284004494435395,661
IC,MUC20,4.2481317311023785,662
IC,SRSF3,4.232429208234957,663
IC,TMBIM4.1,4.224918573925295,664
IC,CHMP2A,4.221744435906139,665
IC,GABARAPL1,4.20972890746231,666
IC,RCAN1,4.208976425356598,667
IC,NENF,4.204732513009066,668
IC,SF3B6,4.194499023096267,669
IC,YWHAB,4.176209733438058,670
IC,RALBP1,4.170312081036701,671
IC,SCAND1,4.168567499599247,672
IC,SNHG8,4.158593262737025,673
IC,HSPD1,4.144194095288994,674
IC,PRDX3,4.142687456424387,675
IC,FOSB,4.135440237686535,676
IC,C4orf3,4.089688772873717,677
IC,KCTD12,4.08618592416175,678
