cell_type,class,gene,combined_score,importance,target_minus_others_mean,abs_target_minus_others_mean,mean_expr_AKI,mean_expr_CKD,mean_expr_Ref
IMM,CKD,AKAP13,0.005932627986933503,0.038645364,-0.15351460874080658,0.15351460874080658,0.26067153,0.3061394,0.6586365
IMM,CKD,GPR183,0.005871893779482024,0.026888829,-0.21837670356035233,0.21837670356035233,0.22205971,0.19162859,0.5979509
IMM,CKD,COX8A,0.005810388020985324,0.017531576,-0.33142417669296265,0.33142417669296265,1.3964356,1.0351614,1.3367355
IMM,CKD,RPS24,0.005794763249070134,0.0034300752,-1.6893982887268066,1.6893982887268066,12.270581,12.221607,15.55143
IMM,CKD,MINOS1,0.005744311207242336,0.02558571,-0.2245124876499176,0.2245124876499176,0.5780987,0.4214077,0.71374166
IMM,CKD,LAPTM5,0.005705532190604323,0.017373353,-0.32840707898139954,0.32840707898139954,0.99222916,0.87948185,1.4235487
IMM,CKD,TMBIM4,0.005603442639779299,0.053713888,0.10432018339633942,0.10432018339633942,0.5210143,0.5264615,0.32326832
IMM,CKD,RPL39,0.005592190379083206,0.01583276,-0.35320377349853516,0.35320377349853516,15.448444,16.263147,17.784258
IMM,CKD,SMAP2,0.005540142519537605,0.017088547,-0.3242020756006241,0.3242020756006241,0.2506428,0.2690466,0.93585455
IMM,CKD,ERP29,0.0055120841963895995,0.037229575,-0.14805659651756287,0.14805659651756287,0.77617407,0.68241954,0.8847782
IMM,CKD,VAMP8,0.005459148545756687,0.019816227,-0.27548879384994507,0.27548879384994507,1.4713941,1.0160772,1.1117378
IMM,CKD,ARPC3,0.005445770178623022,0.010806747,-0.5039231777191162,0.5039231777191162,2.0310006,1.7667371,2.51032
IMM,CKD,HMGN1,0.005444887582334967,0.033016823,-0.16491252183914185,0.16491252183914185,0.99929076,0.83202887,0.994592
IMM,CKD,SLC25A6,0.005367548299757718,0.01921589,-0.2793286442756653,0.2793286442756653,1.0288695,0.9506178,1.4310234
IMM,CKD,ZFP36,0.005360828874317658,0.018271783,-0.2933938503265381,0.2933938503265381,1.3243902,1.4288706,2.1201386
IMM,Ref,MT-ND3,8.156733637137762,0.14287113,57.0915470123291,57.0915470123291,48.51511,80.03564,121.36692
IMM,Ref,MALAT1,5.656010782942644,0.11647567,48.55958938598633,48.55958938598633,47.940025,55.033447,100.046326
IMM,Ref,MT-CYB,2.724907067748063,0.12537146,21.734668731689453,21.734668731689453,21.010742,28.311798,46.39594
IMM,Ref,MT-CO2,2.683155479522256,0.07568181,35.453107833862305,35.453107833862305,57.637394,67.99188,98.267746
IMM,Ref,MT-ND2,1.6273408920708938,0.11316004,14.380879878997803,14.380879878997803,14.433301,25.90686,34.55096
IMM,Ref,MT-CO3,1.6071019822452115,0.0548344,29.30828094482422,29.30828094482422,37.678158,51.170017,73.73237
IMM,Ref,MT-CO1,1.4630306883403534,0.061872777,23.645790100097656,23.645790100097656,73.924324,87.3836,104.29975
IMM,Ref,RPS27,1.3187517219080291,0.13994934,9.423065185546875,9.423065185546875,17.095297,19.780935,27.861181
IMM,Ref,MT-ND1,1.2640678551704738,0.12162061,10.39353322982788,10.39353322982788,9.212602,16.572678,23.286173
IMM,Ref,TXNIP,0.877616618570551,0.3273321,2.6811198592185974,2.6811198592185974,1.4909927,1.8010168,4.3271246
IMM,Ref,TSC22D3,0.7348231290750977,0.30601102,2.4012962877750397,2.4012962877750397,0.7883924,0.6572135,3.1240993
IMM,Ref,CXCR4,0.6735272592500507,0.28124005,2.394848346710205,2.394848346710205,0.59078324,0.5267004,2.9535902
IMM,Ref,MT-ATP6,0.622756261072297,0.029834323,20.87381935119629,20.87381935119629,49.20581,57.563656,74.25855
IMM,Ref,MT-ND4,0.5920305682077753,0.09234574,6.411022186279297,6.411022186279297,43.006042,56.56806,56.198074
IMM,Ref,CEBPD,0.5023262449163326,0.19651127,2.556221067905426,2.556221067905426,0.5880398,0.6797828,3.1901324
IMM,Ref,BTG1,0.4962069496490784,0.18303688,2.7109670639038086,2.7109670639038086,1.3130348,1.3802235,4.057596
IMM,Ref,RPS29,0.45203437540552116,0.11396043,3.966590642929077,3.966590642929077,6.8878274,7.7295094,11.275259
IMM,Ref,TPT1,0.43491744025764945,0.05188629,8.382126331329346,8.382126331329346,12.000785,11.346111,20.055574
IMM,Ref,SRGN,0.4118975608271036,0.11993925,3.434218168258667,3.434218168258667,1.3354611,1.4519424,4.82792
IMM,Ref,RPS2,0.33613073884966127,0.11744133,2.8621163368225098,2.8621163368225098,5.2049747,5.0336347,7.981421
IMM,Ref,RPL41,0.2872045415613087,0.04652069,6.173694610595703,6.173694610595703,19.291468,19.766493,25.702675
IMM,Ref,HLA-B,0.23720802240781325,0.096103966,2.4682438373565674,2.4682438373565674,5.324214,5.3470263,7.803864
IMM,Ref,ZFP36L2,0.22086525627103626,0.15186983,1.4543063044548035,1.4543063044548035,0.79632753,0.98974675,2.3473434
IMM,Ref,GNB2L1,0.20616681313571228,0.09685785,2.1285503059625626,2.1285503059625626,0.092246324,0.6005232,2.474935
IMM,Ref,RPL23A,0.17614237708541935,0.09920814,1.7754831314086914,1.7754831314086914,4.1347003,4.0250287,5.8553476
IMM,Ref,DDIT4,0.1599730095702795,0.16412811,0.9746837988495827,0.9746837988495827,0.33022112,0.21481489,1.2472018
IMM,Ref,RPS14,0.1553755568277282,0.05135361,3.025601387023926,3.025601387023926,10.098335,9.7965145,12.973026
IMM,Ref,RPL37,0.15430831740069983,0.049501248,3.1172611713409424,3.1172611713409424,6.757753,7.134592,10.063434
IMM,Ref,RPS26,0.1479189874217468,0.16827337,-0.8790397644042969,0.8790397644042969,6.4648867,5.411726,5.0592666
IMM,Ref,SAT1,0.13632124103221077,0.045557957,2.9922597408294678,2.9922597408294678,2.4431305,2.4379096,5.43278
IMM,Ref,RPS27A,0.13546102215491196,0.033345845,4.062305927276611,4.062305927276611,12.568625,12.148613,16.420925
IMM,Ref,RPS25,0.133367759794905,0.055641938,2.396892786026001,2.396892786026001,6.308814,6.120854,8.611727
IMM,Ref,HLA-DRB5,0.13152488217639147,0.06946854,1.8933012932538986,1.8933012932538986,0.8786468,0.2670264,2.466138
IMM,Ref,RPL10,0.131408373789899,0.019087674,6.884462356567383,6.884462356567383,19.132097,19.325811,26.113417
IMM,Ref,FKBP5,0.1309565323975953,0.1830121,0.7155621610581875,0.7155621610581875,0.11599637,0.10217023,0.82464546
IMM,Ref,HLA-DRA,0.12217734739083408,0.025310067,4.827223300933838,4.827223300933838,10.116427,11.839901,15.8053875
IMM,Ref,SMAP2,0.1205400460393995,0.17831108,0.6760098487138748,0.6760098487138748,0.2506428,0.2690466,0.93585455
IMM,Ref,FTH1,0.11991684478015685,0.0165634,7.239868640899658,7.239868640899658,15.494936,12.71032,21.342497
IMM,Ref,FTL,0.11714912936281685,0.02096572,5.587651252746582,5.587651252746582,28.509388,19.584314,29.634502
IMM,Ref,RPL30,0.11019232396782996,0.022547184,4.887187957763672,4.887187957763672,12.663177,13.076295,17.756924
IMM,Ref,RPS18,0.10886024832045393,0.03307177,3.2916364669799805,3.2916364669799805,17.813086,15.790512,20.093435
IMM,Ref,RPS23,0.10509769893816312,0.025372963,4.14211368560791,4.14211368560791,11.333192,10.945035,15.281227
IMM,Ref,MT-ATP8,0.10411429322345978,0.10399124,1.0011833012104034,1.0011833012104034,0.8347803,1.5854205,2.2112837
IMM,Ref,RPS24,0.10369594487984024,0.03137229,3.305335521697998,3.305335521697998,12.270581,12.221607,15.55143
IMM,Ref,IL7R,0.10264613803107059,0.08771037,1.1702850461006165,1.1702850461006165,0.7074598,0.74582267,1.8969263
IMM,Ref,RPL19,0.10032664748209186,0.03457714,2.901531219482422,2.901531219482422,10.01174,9.380285,12.597544
IMM,Ref,UBC,0.09778043639445366,0.07744161,1.2626343369483948,1.2626343369483948,1.8244193,1.7461082,3.047898
IMM,Ref,B2M,0.09295297488497756,0.01445705,6.429594993591309,6.429594993591309,27.06331,24.513947,32.218224
IMM,Ref,METRNL,0.08949427710834501,0.15348075,0.5830977186560631,0.5830977186560631,0.25632805,0.1967801,0.8096518
IMM,Ref,JUN,0.08691065988317348,0.1320728,-0.6580511331558228,0.6580511331558228,2.172822,2.255257,1.5559883
IMM,Ref,ATP5E,0.08641732218330755,0.05047355,1.7121309041976929,1.7121309041976929,0.2674533,1.0784279,2.3850715
IMM,Ref,IGKC,0.08193310031994194,0.0010265345,-79.81524467468262,79.81524467468262,108.60367,95.32364,22.148409
IMM,Ref,RPS8,0.08006857512032894,0.06306111,1.269698143005371,1.269698143005371,10.443608,9.0932,11.038102
IMM,Ref,IGLC2,0.0794207888141587,0.0019985621,-39.73896408081055,39.73896408081055,35.8394,47.73928,2.050377
IMM,Ref,RPS28,0.0768667561083447,0.021629892,3.5537281036376953,3.5537281036376953,12.814429,13.057294,16.48959
IMM,Ref,HERPUD1,0.07668825333186469,0.06008528,1.2763234376907349,1.2763234376907349,0.5666432,0.5656367,1.8424634
IMM,Ref,MT-ND5,0.07418298047993321,0.02230784,3.3254220485687256,3.3254220485687256,6.13357,11.295919,12.040167
IMM,Ref,RGS1,0.07107042310553147,0.058345664,1.2180926203727722,1.2180926203727722,0.29580662,0.36959925,1.5507956
IMM,Ref,RPS3,0.07062222883831026,0.017598398,4.012991905212402,4.012991905212402,10.046728,9.345686,13.709199
IMM,Ref,MT-ND4L,0.0701512341560866,0.028108072,2.4957683086395264,2.4957683086395264,6.569796,16.295216,13.928274
IMM,Ref,RPL27A,0.06983503555018267,0.057793535,1.2083537578582764,1.2083537578582764,3.8792975,3.6372378,4.9666214
IMM,Ref,CCL4,0.06955047894339994,0.023080876,3.0133379101753235,3.0133379101753235,2.0826535,1.8595198,4.9844246
IMM,Ref,ISG20,0.06950722349367111,0.149493,0.4649530500173569,0.4649530500173569,0.35390335,0.28429684,0.78405315
IMM,Ref,CYTIP,0.06864319810033992,0.14716107,0.46644944697618484,0.46644944697618484,0.22599106,0.24383754,0.70136374
IMM,Ref,RPS19,0.06860666231147405,0.024143808,2.8415842056274414,2.8415842056274414,15.294727,13.685259,17.331577
IMM,Ref,RPL37A,0.06779275353250247,0.047678944,1.4218593835830688,1.4218593835830688,2.6348975,2.7803254,4.129471
IMM,Ref,RPL38,0.0677847626180963,0.047810063,1.417792797088623,1.417792797088623,2.8422208,3.1502156,4.414011
IMM,Ref,RPL32,0.0674172187321318,0.022065375,3.055339813232422,3.055339813232422,13.253255,13.069865,16.2169
IMM,Ref,RPL39,0.06578171193384463,0.03411097,1.928462028503418,1.928462028503418,15.448444,16.263147,17.784258
IMM,Ref,DUSP2,0.06402998982531372,0.093619846,0.6839360743761063,0.6839360743761063,0.42339313,0.33547875,1.063372
IMM,Ref,RPL7A,0.06382078713846662,0.02670356,2.3899729251861572,2.3899729251861572,7.281664,6.5886054,9.325108
IMM,Ref,LTB,0.06282309483772175,0.060207788,-1.0434380173683167,1.0434380173683167,1.8714682,1.4989806,0.6417864
IMM,Ref,SLA,0.06219955495439644,0.14691769,0.4233632907271385,0.4233632907271385,0.17739744,0.15484297,0.5894835
IMM,Ref,EEF1A1,0.0619478604727548,0.0123444935,5.018258571624756,5.018258571624756,13.780269,12.9986515,18.407719
IMM,Ref,SGK1,0.058838642730457025,0.080735594,0.7287819385528564,0.7287819385528564,0.24108234,0.33361277,1.0161295
IMM,Ref,RPL36AL,0.05863868443859488,0.075958386,0.771984338760376,0.771984338760376,2.2113082,2.1159532,2.935615
IMM,Ref,GPX1,0.05778535098595866,0.028250244,2.0454815179109573,2.0454815179109573,0.072808236,0.5336956,2.3487334
IMM,Ref,RPL5,0.057561805691513035,0.029709047,1.937517762184143,1.937517762184143,4.3477306,3.9168804,6.0698233
IMM,Ref,RPL10A,0.05663988716199597,0.044257637,1.2797765731811523,1.2797765731811523,3.8804812,3.5192103,4.9796224
IMM,Ref,IGJ,0.05537554000967615,0.011495756,4.817042052745819,4.817042052745819,0.3896068,0.22204044,5.1228657
IMM,Ref,STK17B,0.05458316306928235,0.12253397,0.44545331597328186,0.44545331597328186,0.32040763,0.34622806,0.77877116
IMM,Ref,RPS15A,0.05404631277334637,0.017744523,3.045802593231201,3.045802593231201,11.348863,11.402187,14.421328
IMM,Ref,RPS12,0.05363264629883702,0.018773027,2.8568992614746094,2.8568992614746094,17.918594,16.283615,19.958004
IMM,Ref,RPS13,0.05358151195678129,0.024887722,2.1529295444488525,2.1529295444488525,7.478546,7.158767,9.471586
IMM,Ref,RPL14,0.05340510897341666,0.031233735,1.7098534107208252,1.7098534107208252,5.6334496,5.215628,7.1343923
IMM,Ref,RPS6,0.05130205217969319,0.045159057,1.1360301971435547,1.1360301971435547,6.735573,6.0037622,7.5056977
IMM,Ref,RPL36,0.0504401240247514,0.033163797,1.5209393501281738,1.5209393501281738,8.240527,8.430111,9.856258
IMM,Ref,RPS7,0.04957920742212174,0.027235975,1.820357322692871,1.820357322692871,6.534878,6.0611496,8.118371
IMM,Ref,MT2A,0.04901253937126737,0.027727546,1.767647922039032,1.767647922039032,1.5337385,1.1516507,3.1103425
IMM,Ref,RPL8,0.048525256673705996,0.038429648,1.2627036571502686,1.2627036571502686,7.31935,6.831011,8.337884
IMM,Ref,TOMM7,0.04832587110154973,0.06686769,0.7227088809013367,0.7227088809013367,1.4153087,1.4657639,2.1632452
IMM,Ref,RPL35,0.048112403783955315,0.03318686,1.4497425556182861,1.4497425556182861,6.3508472,6.014586,7.632459
IMM,Ref,RPLP1,0.04721312859516047,0.020981692,2.2502059936523438,2.2502059936523438,18.939299,16.113806,19.776758
IMM,Ref,ATP5G2,0.04704893188014854,0.05960333,0.7893675081431866,0.7893675081431866,0.07126019,0.3289827,0.98948896
IMM,Ref,HNRNPH1,0.04692862890890925,0.096074484,-0.488460898399353,0.488460898399353,1.6183062,1.7387097,1.190047
IMM,Ref,EIF1,0.046321877445457904,0.021404864,2.1640818119049072,2.1640818119049072,5.0846906,4.637761,7.0253077
IMM,Ref,HLA-C,0.04612306509699593,0.0886424,0.5203273296356201,0.5203273296356201,3.2969415,2.9186304,3.6281133
IMM,Ref,ATP5L,0.045877966180589924,0.05112753,0.8973241150379181,0.8973241150379181,0.0763292,0.3822119,1.1265947
IMM,Ref,SOCS1,0.045168238273310735,0.12854624,0.35137736424803734,0.35137736424803734,0.16508579,0.10217405,0.4850073
IMM,Ref,NEAT1,0.045045288619854906,0.048247557,0.9336283802986145,0.9336283802986145,1.7028718,1.9175237,2.7438262
IMM,Ref,RPS4X,0.04404132421044693,0.014699301,2.9961509704589844,2.9961509704589844,8.136063,8.978411,11.553388
IMM,Ref,RPL26,0.04302976778721401,0.015849538,2.714890956878662,2.714890956878662,9.4317045,10.322676,12.592081
IMM,Ref,RPL18,0.041923336367481134,0.025602585,1.637465000152588,1.637465000152588,7.9379625,7.265068,9.23898
IMM,Ref,ZFP36,0.04107961089709011,0.055251047,0.7435082793235779,0.7435082793235779,1.3243902,1.4288706,2.1201386
IMM,Ref,RPSA,0.03993773885231633,0.056233376,0.7102141380310059,0.7102141380310059,2.8905,2.4597611,3.3853447
IMM,Ref,RPS21,0.03987079449091446,0.035661343,1.118039608001709,1.118039608001709,5.5278497,6.1540914,6.95901
IMM,Ref,RPL27,0.039601963241783444,0.03458136,1.1451823711395264,1.1451823711395264,4.0393896,3.8847747,5.1072645
IMM,Ref,HSP90AA1,0.03869826944289412,0.029060008,1.3316675424575806,1.3316675424575806,1.8511018,1.7555746,3.1350057
IMM,Ref,HNRNPA1,0.03838365850226011,0.06032532,0.6362777352333069,0.6362777352333069,1.1448128,1.1756667,1.7965175
IMM,Ref,PRDM1,0.03792720930412197,0.14174607,0.26757149770855904,0.26757149770855904,0.1349876,0.10899242,0.3895615
IMM,Ref,PTMA,0.03755569487217514,0.035924405,1.0454089641571045,1.0454089641571045,7.471744,6.6752443,8.118903
IMM,Ref,REL,0.03734559713902241,0.12128182,0.3079241216182709,0.3079241216182709,0.17372268,0.19143385,0.4905024
IMM,Ref,HLA-DPA1,0.03650020092053552,0.010228109,3.5686168670654297,3.5686168670654297,4.8062115,5.7120895,8.827767
IMM,Ref,RPL11,0.036434903437940314,0.012554301,2.9021849632263184,2.9021849632263184,11.371331,10.863613,14.019657
IMM,Ref,RPL29,0.035907063133998385,0.023480568,1.5292246341705322,1.5292246341705322,7.0554466,6.117946,8.115921
IMM,Ref,DUSP1,0.035703093808931996,0.016836151,2.120620846748352,2.120620846748352,2.491014,2.6371844,4.68472
IMM,Ref,TMEM66,0.035649409121403935,0.04033713,0.8837864454835653,0.8837864454835653,0.01952279,0.2086799,0.9978878
IMM,Ref,ARHGDIB,0.03532942722357202,0.06917904,0.5106955170631409,0.5106955170631409,1.6256688,1.261365,1.9542124
IMM,Ref,TYROBP,0.035211291304133585,0.026706992,1.318429708480835,1.318429708480835,3.9727087,3.554397,5.0819826
IMM,Ref,RPS9,0.03505364163574676,0.019669538,1.7821283340454102,1.7821283340454102,7.892699,6.9067607,9.181858
IMM,Ref,GZMB,0.03458462210509383,0.05812636,0.5949903279542923,0.5949903279542923,0.93779844,0.32190862,1.2248439
IMM,Ref,TMSB4X,0.034532843633360955,0.045181055,0.7643213272094727,0.7643213272094727,33.07548,28.782804,31.693464
IMM,Ref,HSPA1A,0.03435414271225967,0.017848952,1.9247148633003235,1.9247148633003235,1.0862767,1.2313917,3.083549
IMM,Ref,CD163,0.0337305836743535,0.09412146,0.35837291926145554,0.35837291926145554,0.20076421,0.11850165,0.51800585
IMM,Ref,CREM,0.03309129355898484,0.10668256,0.3101846557110548,0.3101846557110548,0.06264809,0.054606352,0.36881188
IMM,Ref,RACK1,0.033079123948009936,0.032271277,-1.0250329971313477,1.0250329971313477,3.7215886,2.7064385,2.1889806
IMM,Ref,RPL22,0.03305927388003482,0.034369208,0.9618864059448242,0.9618864059448242,3.134979,3.2278912,4.1433215
IMM,Ref,RPL13,0.03289932670456075,0.009913603,3.3186044692993164,3.3186044692993164,17.577152,16.127516,20.170938
IMM,Ref,PIK3IP1,0.03263149333295445,0.16933522,0.19270352646708488,0.19270352646708488,0.070684075,0.066367604,0.26122937
IMM,Ref,RPL34,0.032515445375778995,0.008545983,3.8047637939453125,3.8047637939453125,11.208251,11.473498,15.145638
IMM,Ref,RPL3,0.03246004585331663,0.0131978905,2.4594874382019043,2.4594874382019043,7.984446,7.205504,10.054462
IMM,Ref,RPL17,0.03239197082491341,0.03159286,-1.025294005870819,1.025294005870819,1.1473001,2.105244,0.600978
IMM,Ref,NFKBIA,0.0317282337341418,0.048765827,0.6506243348121643,0.6506243348121643,0.8080807,0.64224374,1.3757865
IMM,Ref,ZFP36L1,0.031564786573156756,0.092351004,-0.3417914807796478,0.3417914807796478,0.71101016,1.0010223,0.51422477
IMM,Ref,CD55,0.03155599981659707,0.1007193,0.31330637633800507,0.31330637633800507,0.13167113,0.15574309,0.4570135
IMM,Ref,RPS3A,0.031060911455540463,0.009565647,3.24713134765625,3.24713134765625,8.985959,8.412541,11.946382
IMM,Ref,SAP30,0.03018915962408847,0.07900672,0.38210877403616905,0.38210877403616905,0.06336713,0.06816173,0.4478732
IMM,Ref,KLRB1,0.03007622568500623,0.07250399,0.41482165455818176,0.41482165455818176,0.6379476,0.7169236,1.0922573
IMM,Ref,PIK3R1,0.02977031220193105,0.11556417,0.2576085031032562,0.2576085031032562,0.15912063,0.16686378,0.4206007
IMM,Ref,AKAP13,0.029567985383833983,0.07879941,0.3752310425043106,0.3752310425043106,0.26067153,0.3061394,0.6586365
IMM,Ref,NACA,0.029035882603355212,0.01541416,1.8837149143218994,1.8837149143218994,4.4048476,4.1143265,6.143302
IMM,Ref,NUDT16,0.028789646495428367,0.09985773,0.2883066311478615,0.2883066311478615,0.13100056,0.1073792,0.4074965
IMM,Ref,GPR183,0.028512538773603602,0.072902195,0.3911067247390747,0.3911067247390747,0.22205971,0.19162859,0.5979509
IMM,Ref,CST3,0.028155898285504577,0.017922549,1.5709762573242188,1.5709762573242188,5.5662923,5.5703855,7.139315
IMM,Ref,RPL24,0.02778100965136998,0.015713127,1.7680127620697021,1.7680127620697021,5.4456615,5.239591,7.110639
IMM,Ref,CELF2,0.027087779770916365,0.059329562,0.45656463503837585,0.45656463503837585,0.2811737,0.29519528,0.7447491
IMM,Ref,RPL21,0.026854941354245376,0.019322772,1.389807939529419,1.389807939529419,5.5474854,5.736567,7.031834
IMM,Ref,RHOB,0.026593317807750427,0.038847476,0.6845571547746658,0.6845571547746658,0.42564008,0.5125445,1.1536494
IMM,Ref,ATP5D,0.026349920611140887,0.057540797,0.45793458074331284,0.45793458074331284,0.05340576,0.1787724,0.57402366
IMM,Ref,CD53,0.026325533527198353,0.08367643,0.3146111071109772,0.3146111071109772,0.632148,0.59593755,0.9286539
IMM,Ref,CLEC4E,0.026220191512353358,0.09830208,0.2667307872325182,0.2667307872325182,0.032512933,0.032506254,0.29924038
IMM,Ref,PFN1,0.026173933332037436,0.036051903,-0.7260069847106934,0.7260069847106934,5.6450505,4.1346574,4.163847
IMM,Ref,MCL1,0.026148524733865197,0.046178352,0.5662507116794586,0.5662507116794586,0.3031963,0.3624652,0.89908147
IMM,Ref,IER2,0.025987948911536662,0.059007846,-0.4404151439666748,0.4404151439666748,1.807847,1.9395702,1.4332935
IMM,Ref,LEPROTL1,0.02553843166174352,0.07411615,0.34457311034202576,0.34457311034202576,0.3045399,0.29221305,0.6429496
IMM,Ref,SAMSN1,0.025393720065011727,0.068788074,0.3691587597131729,0.3691587597131729,0.19875015,0.17103548,0.5540516
IMM,Ref,HMGB1,0.025356652566254967,0.060725573,0.4175613522529602,0.4175613522529602,1.4883648,1.3782451,1.8508663
IMM,Ref,MYL12A,0.025335770664060675,0.039004177,0.649565577507019,0.649565577507019,2.4704783,2.3161259,3.0428677
IMM,Ref,ACTB,0.02489353067898037,0.033758253,-0.7374057769775391,0.7374057769775391,12.812996,10.310343,10.824264
IMM,Ref,RPL35A,0.02381954978613532,0.011310604,2.1059484481811523,2.1059484481811523,6.4572763,6.7391005,8.704137
IMM,Ref,EMP3,0.02353163049342566,0.06842916,-0.34388309717178345,0.34388309717178345,1.5143992,1.4738808,1.1502569
IMM,Ref,H3F3B,0.023040442730588584,0.01931963,1.1925923824310303,1.1925923824310303,2.9494016,2.7972314,4.065909
IMM,Ref,RPL18A,0.022714534943504283,0.013859882,1.638869285583496,1.638869285583496,10.651375,9.6352215,11.782167
IMM,Ref,GRASP,0.022539435374481158,0.08154497,0.2764049647375941,0.2764049647375941,0.030635329,0.03900873,0.311227
IMM,Ref,RPL9,0.022352373772138723,0.010950165,2.0412819385528564,2.0412819385528564,5.189807,4.977245,7.124808
IMM,Ref,C1orf63,0.022231286324199073,0.07253537,0.30648889392614365,0.30648889392614365,0.016825251,0.11417582,0.37198943
IMM,Ref,TMBIM4.1,0.022077487354020986,0.06924397,0.31883625593036413,0.31883625593036413,0.028270686,0.11320705,0.38957512
IMM,Ref,FOS,0.021998185413167448,0.11146382,0.197357177734375,0.197357177734375,5.1813955,4.971056,5.273583
IMM,Ref,ETS1,0.02199189726929468,0.078197815,0.28123416751623154,0.28123416751623154,0.22915266,0.26400468,0.52781284
IMM,Ref,MTRNR2L12,0.02178291189251036,0.08687661,-0.2507339119911194,0.2507339119911194,0.5235704,0.3487954,0.185449
IMM,Ref,HLA-A,0.021774227703525995,0.038042046,0.5723726749420166,0.5723726749420166,2.3904295,2.5395923,3.0373836
IMM,Ref,ALDOA,0.021258696815067424,0.04678832,0.4543590545654297,0.4543590545654297,0.097961366,0.3191449,0.6629122
IMM,Ref,GNLY,0.020893298479585987,0.02000536,1.044385015964508,1.044385015964508,1.9817097,1.805369,2.9379244
IMM,Ref,CST7,0.020535984825511777,0.046213612,0.44437091052532196,0.44437091052532196,0.62137085,0.41740295,0.9637578
IMM,Ref,TNFAIP3,0.020315683048460098,0.053571083,0.37922853231430054,0.37922853231430054,0.16569492,0.14078906,0.5324705
IMM,Ref,PLAUR,0.020208793451238716,0.05674996,0.3561023473739624,0.3561023473739624,0.15540834,0.13386886,0.50074095
IMM,Ref,JUND,0.019877496706339315,0.12355098,-0.16088497638702393,0.16088497638702393,2.756559,2.6363747,2.5355818
IMM,Ref,GLUL,0.019554867377856056,0.042857885,0.45627233386039734,0.45627233386039734,0.31372604,0.28852436,0.75739753
IMM,Ref,FCGR3A,0.019541815187750333,0.049281497,0.3965345323085785,0.3965345323085785,0.63652194,0.66382235,1.0467067
IMM,Ref,RPL12,0.01928084463725277,0.011918951,1.6176629066467285,1.6176629066467285,7.0859933,7.059241,8.69028
IMM,Ref,CHCHD2,0.018893131660795426,0.055846505,0.33830463886260986,0.33830463886260986,1.3404061,1.1502327,1.583624
IMM,Ref,RPL6,0.01858003077251702,0.01120996,1.6574573516845703,1.6574573516845703,4.603776,4.180459,6.049575
IMM,Ref,ARPC3,0.018396674110941924,0.03008691,0.6114510893821716,0.6114510893821716,2.0310006,1.7667371,2.51032
IMM,Ref,TMA7,0.018321321449862538,0.036081985,0.5077692270278931,0.5077692270278931,2.2023559,2.0168126,2.6173534
IMM,Ref,AREG,0.01825551275773813,0.04900546,0.372519975528121,0.372519975528121,0.051448192,0.0189059,0.40769702
IMM,Ref,DNAJB1,0.018202391143030683,0.04326461,0.42072242498397827,0.42072242498397827,0.22253324,0.22975634,0.6468672
IMM,Ref,HSP90AB1,0.018185820207109238,0.04918082,0.36977463960647583,0.36977463960647583,0.95671666,0.76791525,1.2320906
IMM,Ref,YBX1,0.018180319547311807,0.0463943,0.3918653726577759,0.3918653726577759,1.6288955,1.3813431,1.8969847
IMM,Ref,IL32,0.018151439199922237,0.0791352,-0.22937250137329102,0.22937250137329102,1.7578622,1.3952886,1.3472029
IMM,Ref,S100A9,0.018029939904697034,0.018027805,1.0001184344291687,1.0001184344291687,2.5444174,1.7384845,3.1415694
IMM,Ref,ELF1,0.01790138541494679,0.06397878,0.2798019349575043,0.2798019349575043,0.2702166,0.293407,0.56161374
IMM,Ref,SLC1A3,0.0178359200870446,0.11137669,0.1601405143737793,0.1601405143737793,0.035858624,0.0393411,0.19774038
IMM,Ref,WASF2,0.017625536118800356,0.07742026,0.22766052186489105,0.22766052186489105,0.24598923,0.22884536,0.46507782
IMM,Ref,TOMM20,0.017575976805845883,0.07482908,0.23488163948059082,0.23488163948059082,0.4527191,0.481956,0.7022192
IMM,Ref,DDX5,0.017420371225778997,0.03475755,0.5011967420578003,0.5011967420578003,1.2511086,1.2406912,1.7470967
IMM,Ref,S100A8,0.017349007902042524,0.022885593,0.7580755352973938,0.7580755352973938,1.0866659,0.82071054,1.7117637
IMM,Ref,IGHG1,0.0171717505352329,0.0034545856,-4.970712184906006,4.970712184906006,6.2623525,10.108125,3.2145264
IMM,Ref,ITM2B,0.01714264284571332,0.011104103,1.543811559677124,1.543811559677124,2.6733708,2.950243,4.3556185
IMM,Ref,GPR171,0.01706906826604901,0.12024855,0.14194822683930397,0.14194822683930397,0.061574586,0.05762945,0.20155025
IMM,Ref,RPLP2,0.016775018729444646,0.011611671,1.4446687698364258,1.4446687698364258,4.9309955,4.5738454,6.197089
PC,AKI,MT-ND3,6.002763274314276,0.04448707,-134.9327621459961,134.9327621459961,118.9951,158.79973,349.056
PC,AKI,MT-CO1,4.560394655273512,0.03075952,-148.25961303710938,148.25961303710938,181.16104,223.91992,434.9214
PC,AKI,MT-CO3,2.4184355153821,0.030328892,-79.74031829833984,79.74031829833984,112.27878,134.12787,249.91032
PC,AKI,MT-CO2,1.9816655740536646,0.01506054,-131.5799789428711,131.5799789428711,158.76923,169.46132,411.2371
PC,AKI,MT-CYB,1.9511115296232617,0.03160741,-61.729557037353516,61.729557037353516,56.09931,72.66395,162.99379
