latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,cell_type,condition
0.15154628,0.07384807,0.98435885,-2.0444148,-0.7121571,1.7436129,-0.351314,1.2668445,-0.119488776,-1.0780439,1.0744244,1.9138867,-0.11534123,0.9134538,0.021404509,-1.8461194,1.1368293,1.0343823,0.29195127,0.4668668,1.252155,1.1746647,0.5307363,-1.0942265,-0.11538818,0.16585454,-0.20781963,1.170993,-0.2344077,-1.6072514,2.0414093,1.4630345,PC,AKI
-0.87367374,0.4763897,0.21347688,-1.2109274,-0.8898056,1.4983481,-0.43727484,1.0717751,-0.3366645,0.3912372,0.42647576,0.6988009,-0.2598127,-0.28684694,-0.57417464,-2.151703,1.198143,0.6119819,0.059627607,-0.5424248,0.9994735,1.4841173,0.6987471,-2.1631937,0.8510472,0.75615406,1.2276658,0.77109915,0.66020215,-1.2032001,1.878688,0.7795653,PC,CKD
-0.74072343,0.052720934,-0.097771466,-0.71556795,-0.09945992,0.54700637,0.022998974,0.60524905,-0.78315806,0.30779043,0.25062627,0.4273118,-0.6208601,-0.5763773,-0.5115126,-1.3134502,0.5548429,0.6914751,0.2524332,-0.56859875,0.23269889,0.38461092,0.22570491,-1.5625331,0.6453739,0.6631389,0.8223896,0.21555541,0.32572347,-0.47409368,0.5354316,0.11863038,PC,CKD
-0.879791,-2.3443067,2.9344413,2.2440999,1.0209337,-2.73659,0.86650586,-1.9364588,-2.39649,2.1728327,2.6575003,-1.5746036,0.82381546,-2.352519,1.8795483,0.65031475,-2.6274738,1.041025,1.3289603,-1.5707963,-2.305499,-1.3418314,-2.5707092,0.7868951,-0.7258693,-1.6842045,-3.221028,-1.7336606,-2.516527,-1.737321,-1.0246183,-2.0005243,PC,Ref
-0.8412075,-0.70094335,0.75888485,0.39424422,0.47366846,-0.61237967,0.52561873,-0.49485847,-1.0883969,0.7998422,0.74836487,-0.18907915,0.10318698,-0.87685645,0.121264875,-0.24659786,-0.50325614,0.8304833,0.8569935,-0.46328196,-0.617789,-0.18467286,-0.59088475,-0.5327595,0.3376072,-0.33210993,-0.47907338,-0.4985845,-0.48705092,-0.5588628,0.02218163,-0.5175346,PC,Ref
-0.17694765,0.44388974,1.581308,-2.0267737,-0.8552327,2.1980574,-0.7756841,1.2737163,0.14717433,-0.15014476,1.5959454,1.4815047,0.3496319,0.6602845,-0.16431086,-2.44679,1.565052,0.7464612,0.2633721,0.49048644,1.4568529,2.4321742,0.5749891,-1.6773375,0.2773844,0.14142172,0.0038291002,1.3443868,0.09608121,-2.0775585,2.5623536,1.6837462,PC,AKI
-1.2570072,-1.6740351,2.7589169,1.5767992,0.77981067,-1.85307,0.78167665,-1.8785043,-1.9720025,2.6661828,2.4777706,-1.5202065,1.9325024,-1.9534713,1.2832575,0.60524577,-1.6815624,1.03993,1.9919488,-0.8086777,-1.9376999,-0.72692466,-2.1105971,1.0302056,-0.55209583,-1.9539795,-2.3215904,-1.8333005,-1.4742135,-1.5010287,-0.0657062,-1.653366,PC,Ref
-1.2081596,0.5544602,-0.7567628,-1.4037318,-0.7976543,1.6140188,0.19441964,1.4250927,-1.2307043,0.42258638,-0.2859341,0.8724185,-1.3910415,-0.8828052,-1.0539321,-3.0296988,1.3861909,1.5419843,-0.19967054,-1.673939,0.8029297,0.5975898,1.2829572,-2.9246516,1.5960598,1.7005061,2.46628,0.6601049,1.3019748,-0.7149006,1.434235,0.7788648,PC,CKD
0.5864083,-0.5283462,1.6403289,-1.8790246,-0.59256786,1.4867078,-0.4385483,1.0839533,0.22434331,-1.412983,1.326138,1.7433891,-0.3050243,1.2127316,0.52043724,-1.8568788,0.72987324,0.5893185,0.05987574,0.27941334,1.3954321,1.3610837,0.34683463,-0.78256124,-0.5549995,-0.6562791,-0.8052709,1.2101068,-0.34575096,-2.0915792,1.9031432,1.6887758,PC,AKI
0.3196336,-0.6884164,1.3262261,-2.2639153,-0.70240766,1.7174181,-0.050036684,1.7343367,-0.21904786,-2.6255984,1.1763649,2.4604669,-0.83020973,1.40031,0.04441796,-2.733111,0.8055899,1.1525146,0.22096285,-0.1590401,1.4657364,1.4067423,0.44881392,-1.6007581,-0.58404446,0.20301759,-0.4121756,1.2597594,-0.12415297,-2.260247,1.9820533,1.9763528,PC,AKI
-0.04529304,0.04605317,1.6461767,-1.6635246,-0.6657014,1.863372,-0.5767703,1.1988225,0.29725686,-0.1757933,1.6408163,1.3714188,0.8108456,0.65504646,-0.072780184,-1.9082066,1.0754877,0.5635545,0.39767054,0.48645395,1.168742,2.1656504,0.41246754,-1.1118882,0.03299336,-0.35595477,-0.54653686,0.99640286,-0.08472501,-1.8555439,2.3385994,1.4545438,PC,AKI
-0.84318686,0.102650434,0.5133769,-0.6999731,-0.53274477,1.140295,-0.27278617,0.7425911,-0.26309255,0.8469994,0.6495405,0.23861931,0.19817579,-0.52732766,-0.6109505,-1.6901268,0.6350888,0.10683067,0.11477641,-0.59186256,0.41379005,1.4670247,0.46150547,-1.1597149,0.4700303,0.11960009,0.94256276,0.45834762,0.42551416,-1.2829957,1.7684141,0.51965815,PC,AKI
